"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","point",NA,2180,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.01,1349,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.025,1349,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.05,1349,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.1,1495,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.15,1646,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.2,1752,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.25,1765,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.3,1906,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.35,2064,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.4,2096,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.45,2134,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.5,2180,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.55,2186,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.6,2189,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.65,2265,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.7,2332,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.75,2450,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.8,2456,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.85,2501,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.9,2572,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.95,2689,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.975,2720,"forecast"
"2021-02-28","1 wk ahead inc death","2021-03-06","DE","quantile",0.99,2737,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","point",NA,1998,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.01,1111,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.025,1111,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.05,1111,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.1,1304,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.15,1413,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.2,1520,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.25,1561,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.3,1722,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.35,1853,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.4,1942,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.45,1950,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.5,1998,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.55,2062,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.6,2123,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.65,2137,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.7,2189,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.75,2213,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.8,2220,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.85,2268,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.9,2333,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.95,2396,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.975,2495,"forecast"
"2021-02-28","2 wk ahead inc death","2021-03-13","DE","quantile",0.99,2564,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","point",NA,2135,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.01,1336,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.025,1336,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.05,1336,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.1,1401,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.15,1615,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.2,1715,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.25,1745,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.3,1775,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.35,1913,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.4,1989,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.45,2087,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.5,2135,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.55,2168,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.6,2174,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.65,2208,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.7,2286,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.75,2421,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.8,2441,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.85,2450,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.9,2559,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.95,2679,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.975,2720,"forecast"
"2021-02-28","3 wk ahead inc death","2021-03-20","DE","quantile",0.99,2764,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","point",NA,2175,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.01,1090,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.025,1149,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.05,1175,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.1,1309,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.15,1443,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.2,1716,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.25,1774,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.3,1869,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.35,2048,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.4,2064,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.45,2096,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.5,2175,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.55,2225,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.6,2265,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.65,2280,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.7,2300,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.75,2372,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.8,2496,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.85,2546,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.9,2620,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.95,2670,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.975,2800,"forecast"
"2021-02-28","4 wk ahead inc death","2021-03-27","DE","quantile",0.99,2839,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","point",NA,65577,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.01,51454,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.025,52272,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.05,52999,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.1,54322,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.15,56893,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.2,59762,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.25,60936,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.3,61247,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.35,62187,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.4,63206,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.45,63858,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.5,65577,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.55,66547,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.6,66916,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.65,70073,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.7,70901,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.75,71403,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.8,71854,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.85,72255,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.9,72366,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.95,76387,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.975,79252,"forecast"
"2021-02-28","1 wk ahead inc case","2021-03-06","DE","quantile",0.99,80790,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","point",NA,58675,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.01,45271,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.025,46137,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.05,46579,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.1,47276,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.15,47935,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.2,50868,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.25,53147,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.3,54166,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.35,54573,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.4,55568,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.45,56736,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.5,58675,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.55,59897,"forecast"
"2021-02-28","2 wk ahead inc case","2021-03-13","DE","quantile",0.6,63290,"forecast"
