location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,87430,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.01,73154,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.025,75318,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.05,77204,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.1,79408,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.15,80912,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.2,82118,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.25,83160,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.3,84101,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.35,84977,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.4,85813,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.45,86626,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.5,87430,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.55,88237,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.6,89061,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.65,89917,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.7,90823,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.75,91806,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.8,92907,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.85,94199,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.9,95837,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.95,98290,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.975,100444,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,quantile,0.99,102977,2021-12-11,2021-12-06,1 wk ahead inc case,forecast
AT,point,,470,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.01,388,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.025,401,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.05,411,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.1,424,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.15,433,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.2,440,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.25,446,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.3,451,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.35,456,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.4,461,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.45,466,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.5,470,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.55,475,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.6,480,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.65,485,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.7,490,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.75,496,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.8,502,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.85,510,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.9,519,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.95,533,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.975,546,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.99,561,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,point,,83467,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.01,56128,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.025,60075,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.05,63576,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.1,67737,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.15,70619,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.2,72952,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.25,74983,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.3,76832,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.35,78565,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.4,80227,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.45,81852,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.5,83467,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.55,85097,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
AT,quantile,0.6,86770,2021-12-18,2021-12-06,2 wk ahead inc case,forecast
