location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,15092,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.01,6939,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.025,8016,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.05,9004,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.1,10214,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.15,11074,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.2,11782,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.25,12406,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.3,12981,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.35,13526,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.4,14053,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.45,14572,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.5,15092,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.55,15622,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.6,16169,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.65,16745,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.7,17362,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.75,18041,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.8,18812,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.85,19732,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.9,20920,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.95,22745,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.975,24389,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.99,26373,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,point,,404,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.01,327,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.025,338,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.05,349,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.1,360,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.15,368,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.2,375,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.25,381,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.3,386,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.35,390,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.4,395,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.45,399,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.5,404,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.55,408,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
