location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,119760,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.01,105267,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.025,107488,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.05,109416,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.1,111661,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.15,113188,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.2,114409,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.25,115462,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.3,116412,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.35,117295,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.4,118137,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.45,118954,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.5,119760,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.55,120570,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.6,121395,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.65,122251,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.7,123157,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.75,124137,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.8,125234,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.85,126518,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.9,128144,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.95,130572,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.975,132696,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.99,135188,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,point,,421,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.01,346,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.025,357,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.05,367,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.1,379,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.15,386,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.2,393,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.25,398,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.3,403,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.35,408,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.4,412,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.45,417,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.5,421,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.55,425,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.6,430,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.65,434,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.7,439,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.75,444,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.8,450,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.85,457,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.9,465,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.95,478,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.975,490,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.99,503,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,point,,149361,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.01,115960,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.025,120940,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.05,125308,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.1,130439,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.15,133959,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.2,136790,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.25,139242,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.3,141463,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
AT,quantile,0.35,143537,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
