location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,76168,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.01,61627,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.025,63815,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.05,65727,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.1,67967,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.15,69500,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.2,70730,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.25,71794,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.3,72756,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.35,73653,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.4,74510,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.45,75343,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.5,76168,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.55,76997,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.6,77844,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.65,78725,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.7,79658,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.75,80671,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.8,81807,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.85,83141,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.9,84835,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.95,87377,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.975,89612,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
AT,quantile,0.99,92247,2021-12-04,2021-11-29,1 wk ahead inc case,forecast
