location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,76035,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.01,64157,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.025,65961,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.05,67532,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.1,69367,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.15,70618,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.2,71621,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.25,72487,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.3,73269,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.35,73998,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.4,74692,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.45,75367,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.5,76035,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.55,76705,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.6,77389,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.65,78099,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.7,78851,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.75,79667,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.8,80580,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.85,81651,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.9,83008,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.95,85041,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.975,86824,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,quantile,0.99,88920,2021-11-13,2021-11-08,1 wk ahead inc case,forecast
AT,point,,193,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.01,143,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.025,151,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.05,157,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.1,165,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.15,170,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.2,174,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.25,178,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.3,181,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.35,184,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.4,187,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.45,190,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.5,193,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.55,196,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.6,199,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.65,202,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.7,205,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.75,209,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.8,213,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.85,217,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.9,223,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.95,232,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.975,240,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,quantile,0.99,250,2021-11-13,2021-11-08,1 wk ahead inc death,forecast
AT,point,,109645,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.01,79517,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.025,83942,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.05,87843,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.1,92451,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.15,95626,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.2,98188,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.25,100413,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.3,102432,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.35,104321,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.4,106130,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.45,107895,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.5,109645,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.55,111410,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.6,113218,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.65,115102,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.7,117104,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.75,119284,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.8,121735,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.85,124623,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.9,128306,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.95,133862,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.975,138777,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,quantile,0.99,144603,2021-11-20,2021-11-08,2 wk ahead inc case,forecast
AT,point,,291,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.01,225,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.025,235,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.05,243,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.1,254,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.15,261,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.2,266,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.25,271,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.3,276,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.35,280,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.4,284,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.45,288,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.5,291,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.55,295,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.6,299,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.65,303,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.7,308,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.75,312,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.8,318,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.85,324,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.9,332,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.95,344,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.975,354,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,quantile,0.99,366,2021-11-20,2021-11-08,2 wk ahead inc death,forecast
AT,point,,153175,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.01,96153,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.025,104256,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.05,111488,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.1,120127,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.15,126138,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.2,131020,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.25,135282,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.3,139167,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.35,142817,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.4,146324,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.45,149757,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.5,153175,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.55,156631,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.6,160183,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.65,163895,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.7,167854,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.75,172179,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.8,177060,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.85,182835,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.9,190233,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.95,201469,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.975,211474,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,quantile,0.99,223413,2021-11-27,2021-11-08,3 wk ahead inc case,forecast
AT,point,,431,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.01,324,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.025,340,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.05,354,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.1,370,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.15,382,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.2,391,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.25,399,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.3,406,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.35,413,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.4,419,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.45,425,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.5,431,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.55,438,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.6,444,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.65,451,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.7,458,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.75,465,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.8,474,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.85,484,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.9,497,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.95,517,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.975,534,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,quantile,0.99,554,2021-11-27,2021-11-08,3 wk ahead inc death,forecast
AT,point,,209209,2021-12-04,2021-11-08,4 wk ahead inc case,forecast
AT,quantile,0.01,114796,2021-12-04,2021-11-08,4 wk ahead inc case,forecast
AT,quantile,0.025,127799,2021-12-04,2021-11-08,4 wk ahead inc case,forecast
AT,quantile,0.05,139541,2021-12-04,2021-11-08,4 wk ahead inc case,forecast
