location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,13958,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.01,6013,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.025,7046,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.05,7999,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.1,9174,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.15,10012,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.2,10703,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.25,11315,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.3,11880,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.35,12415,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.4,12933,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.45,13445,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.5,13958,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.55,14481,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.6,15023,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.65,15592,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.7,16204,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.75,16878,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.8,17645,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.85,18559,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.9,19743,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.95,21565,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.975,23210,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,quantile,0.99,25199,2021-12-25,2021-12-20,1 wk ahead inc case,forecast
AT,point,,259,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.01,201,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.025,209,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.05,217,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.1,226,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.15,232,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.2,237,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.25,241,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.3,245,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.35,248,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.4,252,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.45,255,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.5,259,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.55,262,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.6,265,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.65,269,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.7,273,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.75,277,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.8,281,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.85,287,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.9,293,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.95,304,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.975,313,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.99,323,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,point,,8444,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.01,300,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.025,845,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.05,1535,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.1,2582,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.15,3443,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.2,4214,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.25,4938,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.3,5637,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.35,6327,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.4,7017,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.45,7720,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.5,8444,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.55,9200,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.6,10002,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.65,10866,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.7,11815,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.75,12883,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.8,14128,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.85,15651,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.9,17679,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.95,20910,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.975,23933,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,quantile,0.99,27704,2022-01-01,2021-12-20,2 wk ahead inc case,forecast
AT,point,,191,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.01,130,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.025,139,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.05,147,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.1,156,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.15,162,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.2,168,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.25,172,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.3,176,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.35,180,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.4,184,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.45,188,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.5,191,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.55,195,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.6,199,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.65,203,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.7,207,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.75,212,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.8,217,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.85,223,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.9,231,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.95,242,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.975,253,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.99,265,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,point,,4898,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.01,0,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.025,0,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.05,0,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.1,152,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.15,546,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.2,1033,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.25,1572,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.3,2153,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.35,2773,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.4,3433,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.45,4139,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.5,4898,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.55,5721,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.6,6623,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.65,7625,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.7,8756,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.75,10065,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.8,11630,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.85,13597,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.9,16289,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.95,20727,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.975,25009,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,quantile,0.99,30493,2022-01-08,2021-12-20,3 wk ahead inc case,forecast
AT,point,,136,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.01,62,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.025,71,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.05,80,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.1,91,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.15,99,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.2,106,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.25,111,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.3,116,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.35,121,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.4,126,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.45,131,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.5,136,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.55,140,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.6,145,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.65,151,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.7,156,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
