model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,DE,0.125
epiforecasts-EpiExpert,inc case,GB,0.16666666666666666
epiforecasts-EpiExpert,inc case,PL,0.125
epiforecasts-EpiExpert,inc death,DE,0.125
epiforecasts-EpiExpert,inc death,GB,0.1111111111111111
epiforecasts-EpiExpert,inc death,PL,0.1
epiforecasts-EpiNow2,inc case,AT,0.16666666666666666
epiforecasts-EpiNow2,inc case,BG,0.25
epiforecasts-EpiNow2,inc case,CZ,0.125
epiforecasts-EpiNow2,inc case,EE,0.2
epiforecasts-EpiNow2,inc case,GB,0.16666666666666666
epiforecasts-EpiNow2,inc case,HR,0.2
epiforecasts-EpiNow2,inc case,HU,0.16666666666666666
epiforecasts-EpiNow2,inc case,IT,0.25
epiforecasts-EpiNow2,inc case,LT,0.3333333333333333
epiforecasts-EpiNow2,inc case,LV,0.25
epiforecasts-EpiNow2,inc case,NL,0.25
epiforecasts-EpiNow2,inc case,PL,0.125
epiforecasts-EpiNow2,inc case,RO,0.2
epiforecasts-EpiNow2,inc case,SI,0.3333333333333333
epiforecasts-EpiNow2,inc case,SK,0.16666666666666666
epiforecasts-EpiNow2,inc death,AT,0.25
epiforecasts-EpiNow2,inc death,BE,0.14285714285714285
epiforecasts-EpiNow2,inc death,CH,0.25
epiforecasts-EpiNow2,inc death,CZ,0.125
epiforecasts-EpiNow2,inc death,EE,0.25
epiforecasts-EpiNow2,inc death,FI,0.25
epiforecasts-EpiNow2,inc death,GB,0.1111111111111111
epiforecasts-EpiNow2,inc death,GR,0.16666666666666666
epiforecasts-EpiNow2,inc death,HR,0.16666666666666666
epiforecasts-EpiNow2,inc death,HU,0.125
epiforecasts-EpiNow2,inc death,IT,0.14285714285714285
epiforecasts-EpiNow2,inc death,LT,0.3333333333333333
epiforecasts-EpiNow2,inc death,LV,0.3333333333333333
epiforecasts-EpiNow2,inc death,MT,0.3333333333333333
epiforecasts-EpiNow2,inc death,PL,0.1
epiforecasts-EpiNow2,inc death,PT,0.14285714285714285
epiforecasts-EpiNow2,inc death,SI,0.25
epiforecasts-EpiNow2,inc death,SK,0.25
HZI-AgeExtendedSEIR,inc death,DE,0.125
ICM-agentModel,inc case,PL,0.125
ICM-agentModel,inc death,PL,0.1
IEM_Health-CovidProject,inc case,CZ,0.125
IEM_Health-CovidProject,inc case,EE,0.2
IEM_Health-CovidProject,inc case,GB,0.16666666666666666
IEM_Health-CovidProject,inc case,PT,0.25
IEM_Health-CovidProject,inc case,SK,0.16666666666666666
IEM_Health-CovidProject,inc death,BE,0.14285714285714285
IEM_Health-CovidProject,inc death,CZ,0.125
IEM_Health-CovidProject,inc death,EE,0.25
IEM_Health-CovidProject,inc death,ES,0.25
IEM_Health-CovidProject,inc death,GB,0.1111111111111111
