model,target_variable,location,horizon,weight
IEM_Health-CovidProject,inc case,AT,1,0.12440982571542453
ILM-EKF,inc case,AT,1,0.11248011640024683
LANL-GrowthRate,inc case,AT,1,0.1579047787926542
USC-SIkJalpha,inc case,AT,1,0.09330736928656841
epiforecasts-EpiNow2,inc case,AT,1,0.11900070285823218
IEM_Health-CovidProject,inc case,AT,2,0.11923435938655827
ILM-EKF,inc case,AT,2,0.13178534458514338
LANL-GrowthRate,inc case,AT,2,0.1615433256204983
USC-SIkJalpha,inc case,AT,2,0.10769555041366553
epiforecasts-EpiNow2,inc case,AT,2,0.09723967173272714
IEM_Health-CovidProject,inc case,AT,3,0.12607002408260892
ILM-EKF,inc case,AT,3,0.13715310312283824
LANL-GrowthRate,inc case,AT,3,0.17578778005884907
USC-SIkJalpha,inc case,AT,3,0.1155641887423915
epiforecasts-EpiNow2,inc case,AT,3,0.06674295392608706
IEM_Health-CovidProject,inc case,AT,4,0.12391405580107237
ILM-EKF,inc case,AT,4,0.13807566217833778
LANL-GrowthRate,inc case,AT,4,0.1858710837016085
USC-SIkJalpha,inc case,AT,4,0.12944593329219165
epiforecasts-EpiNow2,inc case,AT,4,0.05369609084713135
MUNI-ARIMA,inc case,AT,1,0.18661473857313682
MUNI-ARIMA,inc case,AT,2,0.1889752111032244
RobertWalraven-ESG,inc case,AT,1,0.08553175517935437
MUNI-ARIMA,inc case,AT,3,0.1981100378440997
RobertWalraven-ESG,inc case,AT,2,0.11006248558759224
MUNI-ARIMA,inc case,AT,4,0.21638723177202188
RobertWalraven-ESG,inc case,AT,3,0.12607002408260892
RobertWalraven-ESG,inc case,AT,4,0.15260994240763648
Karlen-pypm,inc case,AT,1,0.12075071319438263
Karlen-pypm,inc case,AT,2,0.0834640515705908
Karlen-pypm,inc case,AT,3,0.05450188814051652
IEM_Health-CovidProject,inc death,AT,1,0.11993884242637617
ILM-EKF,inc death,AT,1,0.09022922090791602
LANL-GrowthRate,inc death,AT,1,0.14253601563714272
RobertWalraven-ESG,inc death,AT,1,0.14901492543883102
USC-SIkJalpha,inc death,AT,1,0.0954852920287655
epiforecasts-EpiNow2,inc death,AT,1,0.14679082207407232
IEM_Health-CovidProject,inc death,AT,2,0.11285991506292214
ILM-EKF,inc death,AT,2,0.11000270202335448
LANL-GrowthRate,inc death,AT,2,0.14983126654905182
RobertWalraven-ESG,inc death,AT,2,0.14983126654905182
USC-SIkJalpha,inc death,AT,2,0.10345492214101196
epiforecasts-EpiNow2,inc death,AT,2,0.1316699009067425
IEM_Health-CovidProject,inc death,AT,3,0.11074287702680444
ILM-EKF,inc death,AT,3,0.12612383216941617
LANL-GrowthRate,inc death,AT,3,0.18161831832395928
RobertWalraven-ESG,inc death,AT,3,0.18161831832395928
USC-SIkJalpha,inc death,AT,3,0.10319222632043142
epiforecasts-EpiNow2,inc death,AT,3,0.10203276310334791
IEM_Health-CovidProject,inc death,AT,4,0.10306815556240115
ILM-EKF,inc death,AT,4,0.14516641628507204
