model,target_variable,location,horizon,weight
IEM_Health-CovidProject,inc case,AT,1,0.12674149339576993
ILM-EKF,inc case,AT,1,0.1200708884802031
LANL-GrowthRate,inc case,AT,1,0.1862323984590905
USC-SIkJalpha,inc case,AT,1,0.1002789837856641
epiforecasts-EpiNow2,inc case,AT,1,0.14039057729992976
IEM_Health-CovidProject,inc case,AT,2,0.11807324250396573
ILM-EKF,inc case,AT,2,0.12692873569176316
LANL-GrowthRate,inc case,AT,2,0.19910389912433435
USC-SIkJalpha,inc case,AT,2,0.11671607879702357
epiforecasts-EpiNow2,inc case,AT,2,0.10468349335403147
IEM_Health-CovidProject,inc case,AT,3,0.1093879188965727
ILM-EKF,inc case,AT,3,0.12761923871266817
LANL-GrowthRate,inc case,AT,3,0.1823131981609545
USC-SIkJalpha,inc case,AT,3,0.12350248907677563
epiforecasts-EpiNow2,inc case,AT,3,0.11260521062882485
IEM_Health-CovidProject,inc case,AT,4,0.10088142758583411
ILM-EKF,inc case,AT,4,0.12480176608556799
LANL-GrowthRate,inc case,AT,4,0.1635915041932445
USC-SIkJalpha,inc case,AT,4,0.13016958398172143
epiforecasts-EpiNow2,inc case,AT,4,0.16813571264305685
MUNI-ARIMA,inc case,AT,1,0.21221831452314965
MUNI-ARIMA,inc case,AT,2,0.19910389912433435
RobertWalraven-ESG,inc case,AT,1,0.11406734405619294
MUNI-ARIMA,inc case,AT,3,0.19142885806900226
RobertWalraven-ESG,inc case,AT,2,0.13539065140454734
MUNI-ARIMA,inc case,AT,4,0.15520219628589862
RobertWalraven-ESG,inc case,AT,3,0.1531430864552018
RobertWalraven-ESG,inc case,AT,4,0.15721780922467654
IEM_Health-CovidProject,inc death,AT,1,0.11609062781245101
ILM-EKF,inc death,AT,1,0.0843393449919516
LANL-GrowthRate,inc death,AT,1,0.1389817375219484
RobertWalraven-ESG,inc death,AT,1,0.14727915468743782
USC-SIkJalpha,inc death,AT,1,0.09222152676690033
epiforecasts-EpiNow2,inc death,AT,1,0.14727915468743782
IEM_Health-CovidProject,inc death,AT,2,0.09837296993182429
ILM-EKF,inc death,AT,2,0.09958745104209372
LANL-GrowthRate,inc death,AT,2,0.13223907433458348
RobertWalraven-ESG,inc death,AT,2,0.13672175482050158
USC-SIkJalpha,inc death,AT,2,0.10341773762063579
epiforecasts-EpiNow2,inc death,AT,2,0.1301061860388644
IEM_Health-CovidProject,inc death,AT,3,0.08239818477982347
ILM-EKF,inc death,AT,3,0.10793001668343076
LANL-GrowthRate,inc death,AT,3,0.1393278397186106
RobertWalraven-ESG,inc death,AT,3,0.15025551342203106
USC-SIkJalpha,inc death,AT,3,0.08910501377353004
epiforecasts-EpiNow2,inc death,AT,3,0.1143735997690087
IEM_Health-CovidProject,inc death,AT,4,0.07126624071745088
ILM-EKF,inc death,AT,4,0.1058812719230699
LANL-GrowthRate,inc death,AT,4,0.1347579824475435
RobertWalraven-ESG,inc death,AT,4,0.13984318933235645
UMass-MechBayes,inc death,AT,1,0.17311760287821643
USC-SIkJalpha,inc death,AT,4,0.098822520461531893
epiforecasts-EpiNow2,inc death,AT,4,0.14532723597284103
UMass-MechBayes,inc death,AT,2,0.20683547524127158
UMass-MechBayes,inc death,AT,3,0.22538327013304657
UMass-MechBayes,inc death,AT,4,0.23908674305209332
MUNI-ARIMA,inc death,AT,1,0.10069085065365649
MUNI-ARIMA,inc death,AT,2,0.0927193509702252
MUNI-ARIMA,inc death,AT,3,0.09122656172051885
MUNI-ARIMA,inc death,AT,4,0.0650148160931131
IEM_Health-CovidProject,inc case,BE,1,0.1674299090774031
ILM-EKF,inc case,BE,1,0.1692902414004854
LANL-GrowthRate,inc case,BE,1,0.15870960131295506
USC-SIkJalpha,inc case,BE,1,0.13726235789228544
epiforecasts-EpiNow2,inc case,BE,1,0.15085269035686816
IEM_Health-CovidProject,inc case,BE,2,0.14931911457646477
ILM-EKF,inc case,BE,2,0.14265308267572974
LANL-GrowthRate,inc case,BE,2,0.1775238362186859
USC-SIkJalpha,inc case,BE,2,0.1465793143090067
epiforecasts-EpiNow2,inc case,BE,2,0.14265308267572974
IEM_Health-CovidProject,inc case,BE,3,0.13154213552846938
ILM-EKF,inc case,BE,3,0.13890849511806366
LANL-GrowthRate,inc case,BE,3,0.17717920295671385
USC-SIkJalpha,inc case,BE,3,0.14714882957421999
epiforecasts-EpiNow2,inc case,BE,3,0.1400287249174029
IEM_Health-CovidProject,inc case,BE,4,0.11095495061584948
ILM-EKF,inc case,BE,4,0.11825461841952381
LANL-GrowthRate,inc case,BE,4,0.1975241977996441
USC-SIkJalpha,inc case,BE,4,0.15362993162194546
epiforecasts-EpiNow2,inc case,BE,4,0.1331459407390194
MUNI-ARIMA,inc case,BE,1,0.0828050093806722
MUNI-ARIMA,inc case,BE,2,0.1011211725296312
RobertWalraven-ESG,inc case,BE,1,0.13365019057933059
MUNI-ARIMA,inc case,BE,3,0.1240254420696997
RobertWalraven-ESG,inc case,BE,2,0.14015039701475202
MUNI-ARIMA,inc case,BE,4,0.14495727419167434
RobertWalraven-ESG,inc case,BE,3,0.14116716983543054
RobertWalraven-ESG,inc case,BE,4,0.14153308661234343
IEM_Health-CovidProject,inc death,BE,1,0.1304167154948476
ILM-EKF,inc death,BE,1,0.0939561283672558
LANL-GrowthRate,inc death,BE,1,0.1230692949035886
RobertWalraven-ESG,inc death,BE,1,0.1456319989692465
USC-SIkJalpha,inc death,BE,1,0.11497263076519461
epiforecasts-EpiNow2,inc death,BE,1,0.10160372021110221
IEM_Health-CovidProject,inc death,BE,2,0.10932102888455719
ILM-EKF,inc death,BE,2,0.11105628331129619
LANL-GrowthRate,inc death,BE,2,0.12493831872520822
RobertWalraven-ESG,inc death,BE,2,0.14576137184607627
USC-SIkJalpha,inc death,BE,2,0.11105628331129619
epiforecasts-EpiNow2,inc death,BE,2,0.10932102888455719
IEM_Health-CovidProject,inc death,BE,3,0.10129378066950233
ILM-EKF,inc death,BE,3,0.11502853059079081
LANL-GrowthRate,inc death,BE,3,0.13573366609713314
RobertWalraven-ESG,inc death,BE,3,0.15782984429899202
USC-SIkJalpha,inc death,BE,3,0.10604192663838527
epiforecasts-EpiNow2,inc death,BE,3,0.10129378066950233
IEM_Health-CovidProject,inc death,BE,4,0.08472493579186197
ILM-EKF,inc death,BE,4,0.10036646239959031
LANL-GrowthRate,inc death,BE,4,0.12545807799948788
RobertWalraven-ESG,inc death,BE,4,0.17631946097225326
UMass-MechBayes,inc death,BE,1,0.17832489669703652
USC-SIkJalpha,inc death,BE,4,0.11057322128768426
epiforecasts-EpiNow2,inc death,BE,4,0.08698426741297828
UMass-MechBayes,inc death,BE,2,0.18411962759504372
