model,target_variable,location,horizon,weight
IEM_Health-CovidProject,inc case,AT,1,0.12426512563836437
ILM-EKF,inc case,AT,1,0.11083105800178443
LANL-GrowthRate,inc case,AT,1,0.16737751616596017
USC-SIkJalpha,inc case,AT,1,0.09536625921083777
epiforecasts-EpiNow2,inc case,AT,1,0.12426512563836437
IEM_Health-CovidProject,inc case,AT,2,0.12511436595885903
ILM-EKF,inc case,AT,2,0.13762580255474494
LANL-GrowthRate,inc case,AT,2,0.16901414348828328
USC-SIkJalpha,inc case,AT,2,0.11073340435439247
epiforecasts-EpiNow2,inc case,AT,2,0.09175053503649662
IEM_Health-CovidProject,inc case,AT,3,0.12544301285130793
ILM-EKF,inc case,AT,3,0.1505316154215695
LANL-GrowthRate,inc case,AT,3,0.16273688153683188
USC-SIkJalpha,inc case,AT,3,0.11150490031227368
epiforecasts-EpiNow2,inc case,AT,3,0.07719570021618948
IEM_Health-CovidProject,inc case,AT,4,0.12750952588910092
ILM-EKF,inc case,AT,4,0.1431229372224602
LANL-GrowthRate,inc case,AT,4,0.1710493639975744
USC-SIkJalpha,inc case,AT,4,0.12091420558449224
epiforecasts-EpiNow2,inc case,AT,4,0.05081901394130834
MUNI-ARIMA,inc case,AT,1,0.19073251842167555
MUNI-ARIMA,inc case,AT,2,0.1926761235766429
RobertWalraven-ESG,inc case,AT,1,0.08201498292132048
MUNI-ARIMA,inc case,AT,3,0.19423434247944452
RobertWalraven-ESG,inc case,AT,2,0.09003557176478641
MUNI-ARIMA,inc case,AT,4,0.2157853515046323
RobertWalraven-ESG,inc case,AT,3,0.11360876635590149
RobertWalraven-ESG,inc case,AT,4,0.1286793380532211
Karlen-pypm,inc case,AT,1,0.10514741400169292
Karlen-pypm,inc case,AT,2,0.08305005326579437
Karlen-pypm,inc case,AT,3,0.0647447808264815
Karlen-pypm,inc case,AT,4,0.04212026380721051
IEM_Health-CovidProject,inc death,AT,1,0.097774256618001
ILM-EKF,inc death,AT,1,0.0739913293325413
LANL-GrowthRate,inc death,AT,1,0.1173291079416012
RobertWalraven-ESG,inc death,AT,1,0.12832871181112632
USC-SIkJalpha,inc death,AT,1,0.07897151496069311
epiforecasts-EpiNow2,inc death,AT,1,0.13246834767600135
IEM_Health-CovidProject,inc death,AT,2,0.08785643247395672
ILM-EKF,inc death,AT,2,0.08673006795505983
LANL-GrowthRate,inc death,AT,2,0.11663698793956324
RobertWalraven-ESG,inc death,AT,2,0.1229990054635394
USC-SIkJalpha,inc death,AT,2,0.0824993329328618
epiforecasts-EpiNow2,inc death,AT,2,0.11663698793956324
IEM_Health-CovidProject,inc death,AT,3,0.08704816326404048
ILM-EKF,inc death,AT,3,0.10240960384004762
LANL-GrowthRate,inc death,AT,3,0.13927706122246478
RobertWalraven-ESG,inc death,AT,3,0.1481670864068774
USC-SIkJalpha,inc death,AT,3,0.08004428805888779
epiforecasts-EpiNow2,inc death,AT,3,0.09285137414830984
IEM_Health-CovidProject,inc death,AT,4,0.0842782361234556
ILM-EKF,inc death,AT,4,0.1136479244695083
LANL-GrowthRate,inc death,AT,4,0.15001526029975096
RobertWalraven-ESG,inc death,AT,4,0.16306006554320757
UMass-MechBayes,inc death,AT,1,0.14408837817389622
USC-SIkJalpha,inc death,AT,4,0.09260201253071047
epiforecasts-EpiNow2,inc death,AT,4,0.06697109834810311
UMass-MechBayes,inc death,AT,2,0.17346013591011966
UMass-MechBayes,inc death,AT,3,0.19344036280897883
UMass-MechBayes,inc death,AT,4,0.1875190753746887
MUNI-ARIMA,inc death,AT,1,0.08295997531224328
MUNI-ARIMA,inc death,AT,2,0.08053506310112699
MUNI-ARIMA,inc death,AT,3,0.09043965014445764
MUNI-ARIMA,inc death,AT,4,0.1013616623646966
Karlen-pypm,inc death,AT,1,0.14408837817389622
Karlen-pypm,inc death,AT,2,0.13264598628420915
Karlen-pypm,inc death,AT,3,0.0663224101059356
Karlen-pypm,inc death,AT,4,0.040544664945878633
IEM_Health-CovidProject,inc case,BE,1,0.15739700355217212
ILM-EKF,inc case,BE,1,0.1606761077928424
LANL-GrowthRate,inc case,BE,1,0.1214559554969517
USC-SIkJalpha,inc case,BE,1,0.11259055728549539
epiforecasts-EpiNow2,inc case,BE,1,0.11865312575471436
IEM_Health-CovidProject,inc case,BE,2,0.15630508434664392
ILM-EKF,inc case,BE,2,0.14653601657497867
LANL-GrowthRate,inc case,BE,2,0.1609022927097805
USC-SIkJalpha,inc case,BE,2,0.09486724772484169
epiforecasts-EpiNow2,inc case,BE,2,0.12624641427998162
IEM_Health-CovidProject,inc case,BE,3,0.13950649811314106
ILM-EKF,inc case,BE,3,0.12232091501224689
LANL-GrowthRate,inc case,BE,3,0.17402356981123784
