"forecast_date","scenario_id","target","target_end_date","location","type","quantile","value"
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.01,52134
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.01,32299
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.01,19892
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.01,12222
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.025,56326
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.025,36241
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.025,23202
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.025,14825
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.05,60200
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.05,40015
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.05,26487
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.05,17503
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.1,64998
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.1,44856
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.1,30855
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.1,21196
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.15,68449
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.15,48448
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.15,34201
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.15,24119
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.2,71323
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.2,51508
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.2,37119
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.2,26726
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.25,73884
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.25,54286
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.25,39819
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.25,29187
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.3,76262
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.3,56909
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.3,42410
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.3,31589
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.35,78534
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.35,59452
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.35,44962
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.35,33991
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.4,80752
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.4,61970
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.4,47526
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.4,36439
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.45,82958
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.45,64508
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.45,50145
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.45,38975
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.5,85188
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.5,67107
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.5,52864
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.5,41643
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.55,87478
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.55,69811
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.55,55729
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.55,44494
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.6,89868
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.6,72670
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.6,58801
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.6,47591
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.65,92406
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.65,75748
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.65,62153
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.65,51018
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.7,95159
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.7,79133
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.7,65893
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.7,54898
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.75,98222
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.75,82956
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.75,70182
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.75,59416
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.8,101749
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.8,87430
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.8,75287
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.8,64886
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.85,106020
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.85,92952
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.85,81709
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.85,71901
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.9,111650
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.9,100397
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.9,90572
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.9,81815
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.95,120549
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.95,112542
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.95,105507
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.95,99077
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.975,128840
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.975,124260
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.975,120442
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.975,116974
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","quantile",0.99,139199
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","quantile",0.99,139428
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","quantile",0.99,140485
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","quantile",0.99,141885
2021-08-16,"forecast","1 wk ahead inc case",2021-08-21,"ES","point",NA,85188
2021-08-16,"forecast","2 wk ahead inc case",2021-08-28,"ES","point",NA,67107
2021-08-16,"forecast","3 wk ahead inc case",2021-09-04,"ES","point",NA,52864
2021-08-16,"forecast","4 wk ahead inc case",2021-09-11,"ES","point",NA,41643
2021-08-16,"forecast","1 wk ahead inc death",2021-08-21,"ES","quantile",0.01,140
2021-08-16,"forecast","2 wk ahead inc death",2021-08-28,"ES","quantile",0.01,106
2021-08-16,"forecast","3 wk ahead inc death",2021-09-04,"ES","quantile",0.01,78
2021-08-16,"forecast","4 wk ahead inc death",2021-09-11,"ES","quantile",0.01,57
2021-08-16,"forecast","1 wk ahead inc death",2021-08-21,"ES","quantile",0.025,187
2021-08-16,"forecast","2 wk ahead inc death",2021-08-28,"ES","quantile",0.025,158
2021-08-16,"forecast","3 wk ahead inc death",2021-09-04,"ES","quantile",0.025,131
2021-08-16,"forecast","4 wk ahead inc death",2021-09-11,"ES","quantile",0.025,107
2021-08-16,"forecast","1 wk ahead inc death",2021-08-21,"ES","quantile",0.05,239
