"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","point",NA,9486,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.01,6686,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.025,7429,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.05,7591,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.1,7754,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.15,7916,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.2,8079,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.25,8241,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.3,8490,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.35,8739,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.4,8988,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.45,9237,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.5,9486,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.55,9656,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.6,9827,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.65,9997,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.7,10168,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.75,10338,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.8,10767,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.85,11196,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.9,11624,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.95,12053,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.975,12482,"forecast"
2022-08-15,"1 wk ahead inc case",2022-08-20,"SI","quantile",0.99,13730,"forecast"
