"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","point",NA,3424,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.01,1906,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.025,2118,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.05,2255,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.1,2391,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.15,2528,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.2,2664,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.25,2801,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.3,2926,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.35,3050,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.4,3175,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.45,3299,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.5,3424,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.55,3612,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.6,3800,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.65,3987,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.7,4175,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.75,4363,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.8,4589,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.85,4815,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.9,5040,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.95,5266,"forecast"
2023-03-27,"1 wk ahead inc case",2023-04-01,"SI","quantile",0.975,5492,"forecast"
