location,target,type,quantile,target_end_date,forecast_date,value
DE,1 wk ahead inc case,point,NA,2021-07-24,2021-07-19,13292
DE,1 wk ahead inc case,quantile,0.01,2021-07-24,2021-07-19,7062
DE,1 wk ahead inc case,quantile,0.025,2021-07-24,2021-07-19,7812
DE,1 wk ahead inc case,quantile,0.05,2021-07-24,2021-07-19,8524
DE,1 wk ahead inc case,quantile,0.1,2021-07-24,2021-07-19,9336
DE,1 wk ahead inc case,quantile,0.15,2021-07-24,2021-07-19,10286
DE,1 wk ahead inc case,quantile,0.2,2021-07-24,2021-07-19,10794
DE,1 wk ahead inc case,quantile,0.25,2021-07-24,2021-07-19,11321
DE,1 wk ahead inc case,quantile,0.3,2021-07-24,2021-07-19,11697
DE,1 wk ahead inc case,quantile,0.35,2021-07-24,2021-07-19,12063
DE,1 wk ahead inc case,quantile,0.4,2021-07-24,2021-07-19,12428
DE,1 wk ahead inc case,quantile,0.45,2021-07-24,2021-07-19,12879
DE,1 wk ahead inc case,quantile,0.5,2021-07-24,2021-07-19,13292
DE,1 wk ahead inc case,quantile,0.55,2021-07-24,2021-07-19,13705
DE,1 wk ahead inc case,quantile,0.6,2021-07-24,2021-07-19,14106
DE,1 wk ahead inc case,quantile,0.65,2021-07-24,2021-07-19,14817
DE,1 wk ahead inc case,quantile,0.7,2021-07-24,2021-07-19,15428
DE,1 wk ahead inc case,quantile,0.75,2021-07-24,2021-07-19,15975
DE,1 wk ahead inc case,quantile,0.8,2021-07-24,2021-07-19,16666
DE,1 wk ahead inc case,quantile,0.85,2021-07-24,2021-07-19,17484
DE,1 wk ahead inc case,quantile,0.9,2021-07-24,2021-07-19,18785
DE,1 wk ahead inc case,quantile,0.95,2021-07-24,2021-07-19,20608
DE,1 wk ahead inc case,quantile,0.975,2021-07-24,2021-07-19,21889
DE,1 wk ahead inc case,quantile,0.99,2021-07-24,2021-07-19,23529
DE,1 wk ahead inc death,point,NA,2021-07-24,2021-07-19,158
DE,1 wk ahead inc death,quantile,0.01,2021-07-24,2021-07-19,92
DE,1 wk ahead inc death,quantile,0.025,2021-07-24,2021-07-19,101
DE,1 wk ahead inc death,quantile,0.05,2021-07-24,2021-07-19,110
DE,1 wk ahead inc death,quantile,0.1,2021-07-24,2021-07-19,119
DE,1 wk ahead inc death,quantile,0.15,2021-07-24,2021-07-19,124
DE,1 wk ahead inc death,quantile,0.2,2021-07-24,2021-07-19,128
DE,1 wk ahead inc death,quantile,0.25,2021-07-24,2021-07-19,135
DE,1 wk ahead inc death,quantile,0.3,2021-07-24,2021-07-19,139
DE,1 wk ahead inc death,quantile,0.35,2021-07-24,2021-07-19,144
DE,1 wk ahead inc death,quantile,0.4,2021-07-24,2021-07-19,149
DE,1 wk ahead inc death,quantile,0.45,2021-07-24,2021-07-19,153
DE,1 wk ahead inc death,quantile,0.5,2021-07-24,2021-07-19,158
DE,1 wk ahead inc death,quantile,0.55,2021-07-24,2021-07-19,163
DE,1 wk ahead inc death,quantile,0.6,2021-07-24,2021-07-19,168
DE,1 wk ahead inc death,quantile,0.65,2021-07-24,2021-07-19,174
DE,1 wk ahead inc death,quantile,0.7,2021-07-24,2021-07-19,180
DE,1 wk ahead inc death,quantile,0.75,2021-07-24,2021-07-19,186
DE,1 wk ahead inc death,quantile,0.8,2021-07-24,2021-07-19,195
DE,1 wk ahead inc death,quantile,0.85,2021-07-24,2021-07-19,203
DE,1 wk ahead inc death,quantile,0.9,2021-07-24,2021-07-19,218
DE,1 wk ahead inc death,quantile,0.95,2021-07-24,2021-07-19,233
DE,1 wk ahead inc death,quantile,0.975,2021-07-24,2021-07-19,251
DE,1 wk ahead inc death,quantile,0.99,2021-07-24,2021-07-19,277
DE,2 wk ahead inc case,point,NA,2021-07-31,2021-07-19,21408
DE,2 wk ahead inc case,quantile,0.01,2021-07-31,2021-07-19,10836
DE,2 wk ahead inc case,quantile,0.025,2021-07-31,2021-07-19,12354
DE,2 wk ahead inc case,quantile,0.05,2021-07-31,2021-07-19,13343
DE,2 wk ahead inc case,quantile,0.1,2021-07-31,2021-07-19,14735
DE,2 wk ahead inc case,quantile,0.15,2021-07-31,2021-07-19,15648
DE,2 wk ahead inc case,quantile,0.2,2021-07-31,2021-07-19,16537
DE,2 wk ahead inc case,quantile,0.25,2021-07-31,2021-07-19,17496
DE,2 wk ahead inc case,quantile,0.3,2021-07-31,2021-07-19,18309
DE,2 wk ahead inc case,quantile,0.35,2021-07-31,2021-07-19,19091
DE,2 wk ahead inc case,quantile,0.4,2021-07-31,2021-07-19,19911
DE,2 wk ahead inc case,quantile,0.45,2021-07-31,2021-07-19,20640
DE,2 wk ahead inc case,quantile,0.5,2021-07-31,2021-07-19,21408
DE,2 wk ahead inc case,quantile,0.55,2021-07-31,2021-07-19,22116
DE,2 wk ahead inc case,quantile,0.6,2021-07-31,2021-07-19,23130
DE,2 wk ahead inc case,quantile,0.65,2021-07-31,2021-07-19,23925
DE,2 wk ahead inc case,quantile,0.7,2021-07-31,2021-07-19,24802
DE,2 wk ahead inc case,quantile,0.75,2021-07-31,2021-07-19,26196
DE,2 wk ahead inc case,quantile,0.8,2021-07-31,2021-07-19,27441
DE,2 wk ahead inc case,quantile,0.85,2021-07-31,2021-07-19,29125
DE,2 wk ahead inc case,quantile,0.9,2021-07-31,2021-07-19,31138
DE,2 wk ahead inc case,quantile,0.95,2021-07-31,2021-07-19,34480
DE,2 wk ahead inc case,quantile,0.975,2021-07-31,2021-07-19,37505
DE,2 wk ahead inc case,quantile,0.99,2021-07-31,2021-07-19,41447
DE,2 wk ahead inc death,point,NA,2021-07-31,2021-07-19,238
DE,2 wk ahead inc death,quantile,0.01,2021-07-31,2021-07-19,133
DE,2 wk ahead inc death,quantile,0.025,2021-07-31,2021-07-19,142
DE,2 wk ahead inc death,quantile,0.05,2021-07-31,2021-07-19,154
DE,2 wk ahead inc death,quantile,0.1,2021-07-31,2021-07-19,172
DE,2 wk ahead inc death,quantile,0.15,2021-07-31,2021-07-19,186
DE,2 wk ahead inc death,quantile,0.2,2021-07-31,2021-07-19,193
DE,2 wk ahead inc death,quantile,0.25,2021-07-31,2021-07-19,203
DE,2 wk ahead inc death,quantile,0.3,2021-07-31,2021-07-19,209
DE,2 wk ahead inc death,quantile,0.35,2021-07-31,2021-07-19,218
DE,2 wk ahead inc death,quantile,0.4,2021-07-31,2021-07-19,225
DE,2 wk ahead inc death,quantile,0.45,2021-07-31,2021-07-19,233
DE,2 wk ahead inc death,quantile,0.5,2021-07-31,2021-07-19,238
DE,2 wk ahead inc death,quantile,0.55,2021-07-31,2021-07-19,247
DE,2 wk ahead inc death,quantile,0.6,2021-07-31,2021-07-19,255
DE,2 wk ahead inc death,quantile,0.65,2021-07-31,2021-07-19,266
DE,2 wk ahead inc death,quantile,0.7,2021-07-31,2021-07-19,277
DE,2 wk ahead inc death,quantile,0.75,2021-07-31,2021-07-19,290
DE,2 wk ahead inc death,quantile,0.8,2021-07-31,2021-07-19,304
DE,2 wk ahead inc death,quantile,0.85,2021-07-31,2021-07-19,322
DE,2 wk ahead inc death,quantile,0.9,2021-07-31,2021-07-19,347
DE,2 wk ahead inc death,quantile,0.95,2021-07-31,2021-07-19,390
DE,2 wk ahead inc death,quantile,0.975,2021-07-31,2021-07-19,432
DE,2 wk ahead inc death,quantile,0.99,2021-07-31,2021-07-19,471
DE,3 wk ahead inc case,point,NA,2021-08-07,2021-07-19,28721
DE,3 wk ahead inc case,quantile,0.01,2021-08-07,2021-07-19,13188
DE,3 wk ahead inc case,quantile,0.025,2021-08-07,2021-07-19,14924
DE,3 wk ahead inc case,quantile,0.05,2021-08-07,2021-07-19,16892
DE,3 wk ahead inc case,quantile,0.1,2021-08-07,2021-07-19,18782
DE,3 wk ahead inc case,quantile,0.15,2021-08-07,2021-07-19,20261
DE,3 wk ahead inc case,quantile,0.2,2021-08-07,2021-07-19,21443
DE,3 wk ahead inc case,quantile,0.25,2021-08-07,2021-07-19,23187
DE,3 wk ahead inc case,quantile,0.3,2021-08-07,2021-07-19,24235
DE,3 wk ahead inc case,quantile,0.35,2021-08-07,2021-07-19,25255
DE,3 wk ahead inc case,quantile,0.4,2021-08-07,2021-07-19,26332
