"location","type","quantile","value","target_end_date","forecast_date","target","scenario_id"
"DE","point",NA,2448,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.01,1993.91,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.025,2086.925,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.05,2153,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.1,2217.9,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.15,2263.7,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.2,2300.6,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.25,2326.75,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.3,2352,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.35,2375.65,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.4,2401.6,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.45,2424,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.5,2448,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.55,2471,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.6,2492,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.65,2515,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.7,2537.3,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.75,2569.25,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.8,2609,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.85,2658,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.9,2703.3,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.95,2811.15,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.975,2938.05,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","quantile",0.99,3069.2,"2021-02-27","2021-02-22","1 wk ahead inc death","forecast"
"DE","point",NA,2293,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.01,1718.99,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.025,1797.775,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.05,1851.85,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.1,1938.9,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.15,1995.55,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.2,2038.6,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.25,2081.75,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.3,2123,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.35,2159,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.4,2205,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.45,2241,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.5,2293,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.55,2346.45,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.6,2386,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.65,2444,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.7,2510.3,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.75,2580,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.8,2669.2,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.85,2801.15,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.9,2993.5,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.95,3390.6,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.975,3913.375,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","quantile",0.99,4686.19,"2021-03-06","2021-02-22","2 wk ahead inc death","forecast"
"DE","point",NA,2370,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.01,1546.97,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.025,1604.8,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.05,1686.85,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.1,1789.9,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.15,1866,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.2,1938.6,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.25,2010,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.3,2078.7,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.35,2149,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.4,2214.6,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.45,2286.75,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.5,2370,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.55,2472.9,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.6,2579,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.65,2727.2,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.7,2888.6,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.75,3061.5,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.8,3328.8,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.85,3732.9,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.9,4323.7,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.95,5873.5,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.975,7921.675,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
"DE","quantile",0.99,12650.42,"2021-03-13","2021-02-22","3 wk ahead inc death","forecast"
