model,target_variable,location,weight
bisop-seirfilter,inc case,CZ,0.11802392871018844
bisop-seirfilter,inc death,CZ,0.07962110543762768
epiforecasts-EpiExpert,inc case,DE,0.1572791764589196
epiforecasts-EpiExpert,inc death,DE,0.1355251160976865
epiforecasts-EpiExpert,inc case,FR,0.16590904143340812
epiforecasts-EpiExpert,inc death,FR,0.08393115230492988
epiforecasts-EpiExpert,inc case,GB,0.10130784860777456
epiforecasts-EpiExpert,inc death,GB,0.10889411994597643
epiforecasts-EpiExpert,inc case,IT,0.12945316088129394
epiforecasts-EpiExpert,inc death,IT,0.07483876843675094
epiforecasts-EpiExpert,inc case,NL,0.17779230338666763
epiforecasts-EpiExpert,inc death,NL,0.1407593388939249
epiforecasts-EpiExpert,inc case,Overall,0.15492955546426548
epiforecasts-EpiExpert,inc death,Overall,0.11567814572406493
epiforecasts-EpiExpert,inc case,PL,0.10251167530208476
epiforecasts-EpiExpert,inc death,PL,0.12367854648832294
epiforecasts-EpiExpert,inc case,SK,0.13749873258657744
epiforecasts-EpiExpert,inc death,SK,0.09757673792429207
epiforecasts-EpiNow2,inc case,AT,0.16733525645534347
epiforecasts-EpiNow2,inc death,AT,0.09665888867382022
epiforecasts-EpiNow2,inc case,BE,0.12754152480734438
epiforecasts-EpiNow2,inc death,BE,0.08346862348642986
epiforecasts-EpiNow2,inc case,BG,0.15216352224017085
epiforecasts-EpiNow2,inc death,BG,0.06497139500295925
epiforecasts-EpiNow2,inc case,CH,0.19989670917373945
epiforecasts-EpiNow2,inc death,CH,0.07512293192803347
epiforecasts-EpiNow2,inc case,CY,0.12400063597062884
epiforecasts-EpiNow2,inc death,CY,0.11475352453328115
epiforecasts-EpiNow2,inc case,CZ,0.16610775151804297
epiforecasts-EpiNow2,inc death,CZ,0.13907153083105633
epiforecasts-EpiNow2,inc case,DE,0.12865720020243154
epiforecasts-EpiNow2,inc death,DE,0.03870505434315284
epiforecasts-EpiNow2,inc case,DK,0.11667624768097466
epiforecasts-EpiNow2,inc death,DK,0.07784941355272217
epiforecasts-EpiNow2,inc case,EE,0.2695042283505253
epiforecasts-EpiNow2,inc death,EE,0.10799443687762462
epiforecasts-EpiNow2,inc case,FI,0.14335489947747368
epiforecasts-EpiNow2,inc death,FI,0.10086877257793801
epiforecasts-EpiNow2,inc case,FR,0.1430128892186066
epiforecasts-EpiNow2,inc death,FR,0.06257632897911883
epiforecasts-EpiNow2,inc case,GB,0.14068949116516297
epiforecasts-EpiNow2,inc death,GB,0.057812878225863853
epiforecasts-EpiNow2,inc case,GR,0.12430337133988059
epiforecasts-EpiNow2,inc death,GR,0.12935535595323094
epiforecasts-EpiNow2,inc case,HR,0.14118187400675694
epiforecasts-EpiNow2,inc death,HR,0.13092722662587236
epiforecasts-EpiNow2,inc case,HU,0.203633322563087
epiforecasts-EpiNow2,inc death,HU,0.08323389634975156
epiforecasts-EpiNow2,inc case,IE,0.036282274099653025
epiforecasts-EpiNow2,inc death,IE,0.04509549057545718
epiforecasts-EpiNow2,inc case,IS,0.03012986747719205
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.1619056061710949
epiforecasts-EpiNow2,inc death,IT,0.1755563633422849
epiforecasts-EpiNow2,inc case,LI,0.12957436925847016
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.12155123300386715
epiforecasts-EpiNow2,inc death,LT,0.09238433968905067
epiforecasts-EpiNow2,inc case,LU,0.1812480211971392
epiforecasts-EpiNow2,inc death,LU,0.1050774370661342
epiforecasts-EpiNow2,inc case,LV,0.16828385885265662
epiforecasts-EpiNow2,inc death,LV,0.13707860754018908
epiforecasts-EpiNow2,inc case,MT,0.1332540322159659
epiforecasts-EpiNow2,inc death,MT,0.14692922286449436
epiforecasts-EpiNow2,inc case,NL,0.10893077697374778
epiforecasts-EpiNow2,inc death,NL,0.032141896282864735
epiforecasts-EpiNow2,inc case,NO,0.12526642832999269
epiforecasts-EpiNow2,inc death,NO,0.09920360637534432
epiforecasts-EpiNow2,inc case,Overall,0.14424475853569546
epiforecasts-EpiNow2,inc death,Overall,0.087278121923546
epiforecasts-EpiNow2,inc case,PL,0.1167770540658053
epiforecasts-EpiNow2,inc death,PL,0.05750811791966766
epiforecasts-EpiNow2,inc case,PT,0.10329121656386107
epiforecasts-EpiNow2,inc death,PT,0.08425561551149925
epiforecasts-EpiNow2,inc case,RO,0.1749837984543484
epiforecasts-EpiNow2,inc death,RO,0.14065818455886858
epiforecasts-EpiNow2,inc case,SE,0.18117976085839443
epiforecasts-EpiNow2,inc death,SE,0.08240505867755564
epiforecasts-EpiNow2,inc case,SI,0.15622410488591917
epiforecasts-EpiNow2,inc death,SI,0.11064615690806621
epiforecasts-EpiNow2,inc case,SK,0.2184702084431175
epiforecasts-EpiNow2,inc death,SK,0.09498046108373441
HZI-AgeExtendedSEIR,inc case,DE,0.10028756476453582
HZI-AgeExtendedSEIR,inc death,DE,0.3004734481902655
IEM_Health-CovidProject,inc case,AT,0.12959706050649852
IEM_Health-CovidProject,inc death,AT,0.10089212467413351
IEM_Health-CovidProject,inc case,BE,0.11846810089487558
IEM_Health-CovidProject,inc death,BE,0.11676607975594903
IEM_Health-CovidProject,inc case,BG,0.11176148357640135
IEM_Health-CovidProject,inc death,BG,0.09114042910137338
IEM_Health-CovidProject,inc case,CH,0.14444319672131506
IEM_Health-CovidProject,inc death,CH,0.165319073498585
IEM_Health-CovidProject,inc case,CY,0.16571252038180148
IEM_Health-CovidProject,inc death,CY,0.11206560413880792
IEM_Health-CovidProject,inc case,CZ,0.07657162204124421
IEM_Health-CovidProject,inc death,CZ,0.06458430224352463
IEM_Health-CovidProject,inc case,DE,0.13223101131916573
IEM_Health-CovidProject,inc death,DE,0.05931423912327318
IEM_Health-CovidProject,inc case,DK,0.13918891884761914
IEM_Health-CovidProject,inc death,DK,0.10942470016851158
IEM_Health-CovidProject,inc case,EE,0.11817187641320571
IEM_Health-CovidProject,inc death,EE,0.08378043757770878
IEM_Health-CovidProject,inc case,ES,0.22172584525279082
IEM_Health-CovidProject,inc death,ES,0.23595294649341633
IEM_Health-CovidProject,inc case,FI,0.15184748830907757
IEM_Health-CovidProject,inc death,FI,0.08661095029371471
IEM_Health-CovidProject,inc case,FR,0.104432667941029
IEM_Health-CovidProject,inc death,FR,0.10112621645909176
IEM_Health-CovidProject,inc case,GB,0.20469167771980676
IEM_Health-CovidProject,inc death,GB,0.11604774826359532
IEM_Health-CovidProject,inc case,GR,0.14904336272306073
IEM_Health-CovidProject,inc death,GR,0.1062832018212219
IEM_Health-CovidProject,inc case,HR,0.1174114564443948
IEM_Health-CovidProject,inc death,HR,0.0805943541258318
IEM_Health-CovidProject,inc case,HU,0.06639248372406995
IEM_Health-CovidProject,inc death,HU,0.07859260101426356
IEM_Health-CovidProject,inc case,IE,0.21602210351473633
IEM_Health-CovidProject,inc death,IE,0.08553739244288192
IEM_Health-CovidProject,inc case,IS,0.17372753375146907
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.09433665335490762
IEM_Health-CovidProject,inc death,IT,0.061087905293087746
IEM_Health-CovidProject,inc case,LI,0.21961757501435625
