model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.03570564214035992
epiforecasts-EpiExpert,inc case,DE,0.07484152064354918
epiforecasts-EpiExpert,inc death,DE,0.08737254338658518
epiforecasts-EpiExpert,inc case,GB,0.13264344180891977
epiforecasts-EpiExpert,inc death,GB,0.14118841218901731
epiforecasts-EpiExpert,inc case,Overall,0.13407657211794924
epiforecasts-EpiExpert,inc death,Overall,0.10449005275864906
epiforecasts-EpiExpert,inc case,PL,0.07123640395952918
epiforecasts-EpiExpert,inc death,PL,0.061409125689856445
epiforecasts-EpiNow2,inc case,AT,0.1529322642810143
epiforecasts-EpiNow2,inc death,AT,0.14555603919731752
epiforecasts-EpiNow2,inc case,BE,0.14280141182201173
epiforecasts-EpiNow2,inc death,BE,0.08336316760013761
epiforecasts-EpiNow2,inc case,BG,0.20712323658432585
epiforecasts-EpiNow2,inc death,BG,0.09793689137019095
epiforecasts-EpiNow2,inc case,CH,0.07075123013918833
epiforecasts-EpiNow2,inc death,CH,0.10879108444819523
epiforecasts-EpiNow2,inc case,CY,0.15296214011492543
epiforecasts-EpiNow2,inc case,CZ,0.1729808572686293
epiforecasts-EpiNow2,inc death,CZ,0.12316700587352535
epiforecasts-EpiNow2,inc case,DE,0.04428606777098904
epiforecasts-EpiNow2,inc death,DE,0.04146021963248787
epiforecasts-EpiNow2,inc case,DK,0.11366032300488989
epiforecasts-EpiNow2,inc death,DK,0.10192153440012545
epiforecasts-EpiNow2,inc case,EE,0.16260943008607331
epiforecasts-EpiNow2,inc death,ES,0.1004803494583092
epiforecasts-EpiNow2,inc case,FI,0.11388568979986632
epiforecasts-EpiNow2,inc death,FI,0.1375628739110424
epiforecasts-EpiNow2,inc case,FR,0.115726730658817
epiforecasts-EpiNow2,inc case,GB,0.13498077118000204
epiforecasts-EpiNow2,inc death,GB,0.09626482649251179
epiforecasts-EpiNow2,inc case,GR,0.12527356725631575
epiforecasts-EpiNow2,inc death,GR,0.09980517040454437
epiforecasts-EpiNow2,inc case,HR,0.196876623952025
epiforecasts-EpiNow2,inc death,HR,0.18151437530066175
epiforecasts-EpiNow2,inc case,HU,0.2235281114317025
epiforecasts-EpiNow2,inc case,IS,0.06962424625899802
epiforecasts-EpiNow2,inc death,IS,NA
