model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,DE,0.13061191041643086
epiforecasts-EpiExpert,inc death,DE,0.14524229526085777
epiforecasts-EpiExpert,inc case,ES,0.11460354441385123
epiforecasts-EpiExpert,inc death,FR,0.0861780601782192
epiforecasts-EpiExpert,inc case,GB,0.08855003075424545
epiforecasts-EpiExpert,inc death,GB,0.11441335195779115
epiforecasts-EpiExpert,inc case,IT,0.11908139024145431
epiforecasts-EpiExpert,inc death,IT,0.07803772948515743
epiforecasts-EpiExpert,inc case,NL,0.1294472120973931
epiforecasts-EpiExpert,inc death,NL,0.15158311663051627
epiforecasts-EpiExpert,inc case,Overall,0.13648786598156992
epiforecasts-EpiExpert,inc death,Overall,0.1120906386769244
epiforecasts-EpiExpert,inc case,PL,0.06773477731526327
epiforecasts-EpiExpert,inc death,PL,0.08660486898424093
epiforecasts-EpiExpert,inc case,SK,0.11871699843476116
epiforecasts-EpiExpert,inc death,SK,0.09428168708109906
epiforecasts-EpiNow2,inc case,AT,0.17491292830784447
epiforecasts-EpiNow2,inc death,AT,0.12323663518747562
epiforecasts-EpiNow2,inc case,BE,0.10454210030486252
epiforecasts-EpiNow2,inc death,BE,0.093260416383472
epiforecasts-EpiNow2,inc case,BG,0.16789500766523416
epiforecasts-EpiNow2,inc death,BG,0.0870872124574026
epiforecasts-EpiNow2,inc case,CH,0.14335996116376634
epiforecasts-EpiNow2,inc death,CH,0.07893073371564516
epiforecasts-EpiNow2,inc case,CY,0.09382801244572374
epiforecasts-EpiNow2,inc death,CY,0.11385891469409709
epiforecasts-EpiNow2,inc case,CZ,0.15499920731387232
epiforecasts-EpiNow2,inc death,CZ,0.1678108705756354
epiforecasts-EpiNow2,inc case,DE,0.07607807153122004
epiforecasts-EpiNow2,inc death,DE,0.05082117836050651
epiforecasts-EpiNow2,inc case,DK,0.08591730411003076
epiforecasts-EpiNow2,inc death,DK,0.09774826093679731
epiforecasts-EpiNow2,inc case,EE,0.2069918561354394
epiforecasts-EpiNow2,inc death,EE,0.1338252763473139
epiforecasts-EpiNow2,inc case,ES,0.05490257434431821
epiforecasts-EpiNow2,inc death,ES,0.1449374374872156
epiforecasts-EpiNow2,inc case,FI,0.14399457057511272
epiforecasts-EpiNow2,inc death,FI,0.13001011424818595
epiforecasts-EpiNow2,inc death,FR,0.06823751513498257
epiforecasts-EpiNow2,inc case,GB,0.11961512351065287
epiforecasts-EpiNow2,inc death,GB,0.06896879627362178
epiforecasts-EpiNow2,inc case,GR,0.08516379003374025
epiforecasts-EpiNow2,inc death,GR,0.13779114209393156
epiforecasts-EpiNow2,inc case,HR,0.1356237818651297
epiforecasts-EpiNow2,inc death,HR,0.1300791416161318
epiforecasts-EpiNow2,inc case,HU,0.19164311618934873
epiforecasts-EpiNow2,inc death,HU,0.11835817884387244
epiforecasts-EpiNow2,inc case,IS,0.021232248676592336
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.15540892860722186
epiforecasts-EpiNow2,inc death,IT,0.13890979935429038
epiforecasts-EpiNow2,inc case,LI,0.045794705481520044
epiforecasts-EpiNow2,inc death,LI,NA
