forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2023-01-09,1 wk ahead inc case,2023-01-14,DE,point,,112933,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,point,,93956,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,point,,78738,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,point,,66941,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.01,21832,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.01,0,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.01,0,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.01,0,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.025,36180,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.025,0,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.025,0,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.025,0,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.05,48519,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.05,0,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.05,0,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.05,0,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.1,62746,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.1,1466,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.1,0,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.1,0,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.15,72345,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.15,19156,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.15,0,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.15,0,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.2,79974,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.2,33216,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.2,0,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.2,0,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.25,86519,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.25,45278,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.25,1124,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.25,0,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.3,92397,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.3,56110,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.3,18395,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.3,0,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.35,97843,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.35,66147,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.35,34399,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.35,3990,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.4,103011,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.4,75672,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.4,49585,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.4,25551,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.45,108012,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.45,84887,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.45,64278,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.45,46411,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.5,112933,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.5,93956,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.5,78738,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.5,66941,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.55,117854,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.55,103025,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.55,93199,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.55,87470,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.6,122854,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.6,112240,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.6,107892,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.6,108330,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.65,128022,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.65,121765,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.65,123078,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.65,129891,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.7,133468,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.7,131802,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.7,139082,forecast
2023-01-09,4 wk ahead inc case,2023-02-04,DE,quantile,0.7,152613,forecast
2023-01-09,1 wk ahead inc case,2023-01-14,DE,quantile,0.75,139346,forecast
2023-01-09,2 wk ahead inc case,2023-01-21,DE,quantile,0.75,142634,forecast
2023-01-09,3 wk ahead inc case,2023-01-28,DE,quantile,0.75,156353,forecast
