"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
"2021-01-25","1 wk ahead inc death","2021-01-30","DE","point",NA,4188.912763,"forecast"
"2021-01-25","2 wk ahead inc death","2021-02-06","DE","point",NA,3138.664646,"forecast"
"2021-01-25","3 wk ahead inc death","2021-02-13","DE","point",NA,2358.487499,"forecast"
"2021-01-25","4 wk ahead inc death","2021-02-20","DE","point",NA,1768.291572,"forecast"
"2021-01-25","1 wk ahead inc death","2021-01-30","DE","quantile",0.01,2554.296599,"forecast"
"2021-01-25","2 wk ahead inc death","2021-02-06","DE","quantile",0.01,1329.922537,"forecast"
"2021-01-25","3 wk ahead inc death","2021-02-13","DE","quantile",0.01,397.289423,"forecast"
"2021-01-25","4 wk ahead inc death","2021-02-20","DE","quantile",0.01,-359.799181,"forecast"
"2021-01-25","1 wk ahead inc death","2021-01-30","DE","quantile",0.025,2811.737472,"forecast"
"2021-01-25","2 wk ahead inc death","2021-02-06","DE","quantile",0.025,1614.787056,"forecast"
"2021-01-25","3 wk ahead inc death","2021-02-13","DE","quantile",0.025,706.164715,"forecast"
"2021-01-25","4 wk ahead inc death","2021-02-20","DE","quantile",0.025,-24.639433,"forecast"
"2021-01-25","1 wk ahead inc death","2021-01-30","DE","quantile",0.05,3033.150826,"forecast"
"2021-01-25","2 wk ahead inc death","2021-02-06","DE","quantile",0.05,1859.786258,"forecast"
"2021-01-25","3 wk ahead inc death","2021-02-13","DE","quantile",0.05,971.814506,"forecast"
"2021-01-25","4 wk ahead inc death","2021-02-20","DE","quantile",0.05,263.616441,"forecast"
"2021-01-25","1 wk ahead inc death","2021-01-30","DE","quantile",0.1,3288.426242,"forecast"
"2021-01-25","2 wk ahead inc death","2021-02-06","DE","quantile",0.1,2142.254648,"forecast"
"2021-01-25","3 wk ahead inc death","2021-02-13","DE","quantile",0.1,1278.091702,"forecast"
"2021-01-25","4 wk ahead inc death","2021-02-20","DE","quantile",0.1,595.957002,"forecast"
"2021-01-25","1 wk ahead inc death","2021-01-30","DE","quantile",0.15,3460.659353,"forecast"
"2021-01-25","2 wk ahead inc death","2021-02-06","DE","quantile",0.15,2332.834729,"forecast"
"2021-01-25","3 wk ahead inc death","2021-02-13","DE","quantile",0.15,1484.735472,"forecast"
"2021-01-25","4 wk ahead inc death","2021-02-20","DE","quantile",0.15,820.1856,"forecast"
"2021-01-25","1 wk ahead inc death","2021-01-30","DE","quantile",0.2,3597.54477,"forecast"
"2021-01-25","2 wk ahead inc death","2021-02-06","DE","quantile",0.2,2484.301736,"forecast"
"2021-01-25","3 wk ahead inc death","2021-02-13","DE","quantile",0.2,1648.96939,"forecast"
