target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-09-11,GB,quantile,0.01,241453,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.025,245018,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.05,248126,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.1,251758,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.15,254238,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.2,256227,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.25,257946,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.3,259499,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.35,260947,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.4,262328,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.45,263671,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.5,265000,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.55,266335,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.6,267699,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.65,269116,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.7,270617,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.75,272247,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.8,274073,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.85,276217,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.9,278939,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.95,283022,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.975,286612,2021-09-06,forecast
1 wk ahead inc case,2021-09-11,GB,quantile,0.99,290843,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.01,756,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.025,767,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.05,777,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.1,789,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.15,796,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.2,803,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.25,808,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.3,813,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.35,817,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.4,822,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.45,826,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.5,830,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.55,834,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.6,838,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.65,843,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.7,848,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.75,853,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.8,858,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.85,865,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.9,874,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.95,886,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.975,898,2021-09-06,forecast
1 wk ahead inc death,2021-09-11,GB,quantile,0.99,911,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.01,236268,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.025,242672,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.05,248319,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.1,254993,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.15,259597,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.2,263315,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.25,266547,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.3,269484,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.35,272234,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.4,274869,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.45,277443,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.5,280000,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.55,282580,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.6,285227,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.65,287988,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.7,290927,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.75,294132,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.8,297742,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.85,302007,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.9,307459,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.95,315723,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.975,323069,2021-09-06,forecast
2 wk ahead inc case,2021-09-18,GB,quantile,0.99,331827,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.01,748,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.025,765,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.05,779,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.1,796,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.15,808,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.2,818,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.25,826,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.3,833,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.35,840,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.4,847,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.45,854,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.5,860,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.55,867,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.6,873,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.65,880,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.7,887,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.75,896,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.8,905,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.85,915,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.9,929,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.95,949,2021-09-06,forecast
2 wk ahead inc death,2021-09-18,GB,quantile,0.975,967,2021-09-06,forecast
