target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-06-26,DE,quantile,0.01,3471,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.025,3717,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.05,3943,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.1,4220,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.15,4418,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.2,4581,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.25,4727,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.3,4861,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.35,4990,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.4,5114,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.45,5238,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.5,5314,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.55,5382,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.6,5451,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.65,5523,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.7,5601,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.75,5685,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.8,5781,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.85,5895,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.9,6041,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.95,6347,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.975,6733,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.99,7210,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.01,417,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.025,428,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.05,438,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.1,450,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.15,458,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.2,464,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.25,470,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.3,475,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.35,480,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.4,485,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.45,489,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.5,494,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.55,498,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.6,503,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.65,508,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.7,513,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.75,519,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.8,525,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.85,532,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.9,542,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.95,559,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.975,577,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.99,598,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.01,1549,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.025,1721,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.05,1884,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.1,2111,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.15,2312,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.2,2486,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.25,2645,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.3,2796,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.35,2944,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.4,3092,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.45,3242,2021-06-21,forecast
2 wk ahead inc case,2021-07-03,DE,quantile,0.5,3397,2021-06-21,forecast
