target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-05-15,BE,quantile,0.01,16912,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.025,17428,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.05,17884,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.1,18425,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.15,18799,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.2,19101,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.25,19365,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.3,19605,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.35,19830,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.4,20045,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.45,20256,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.5,20466,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.55,20678,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.6,20896,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.65,21123,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.7,21365,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.75,21630,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.8,21928,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.85,22282,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.9,22734,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.95,23421,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.975,24034,2021-05-10,forecast
1 wk ahead inc case,2021-05-15,BE,quantile,0.99,24767,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.01,219,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.025,223,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.05,226,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.1,230,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.15,233,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.2,235,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.25,237,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.3,239,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.35,240,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.4,242,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.45,243,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.5,245,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.55,246,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.6,248,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.65,249,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.7,251,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.75,253,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.8,255,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.85,257,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.9,260,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.95,265,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.975,269,2021-05-10,forecast
1 wk ahead inc death,2021-05-15,BE,quantile,0.99,274,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.01,14358,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.025,15075,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.05,15720,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.1,16498,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.15,17045,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.2,17492,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.25,17886,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.3,18246,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.35,18587,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.4,18916,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.45,19240,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.5,19564,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.55,19894,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.6,20235,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.65,20593,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.7,20977,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.75,21400,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.8,21881,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.85,22456,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.9,23200,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.95,24348,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.975,25390,2021-05-10,forecast
2 wk ahead inc case,2021-05-22,BE,quantile,0.99,26658,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.01,191,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.025,198,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.05,204,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.1,210,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.15,215,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.2,219,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.25,222,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.3,225,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.35,228,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.4,231,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.45,234,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.5,236,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.55,239,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.6,242,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.65,245,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.7,248,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.75,251,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.8,255,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.85,260,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.9,266,2021-05-10,forecast
2 wk ahead inc death,2021-05-22,BE,quantile,0.95,275,2021-05-10,forecast
