target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-06-12,DE,quantile,0.01,9616,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.025,10506,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.05,11364,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.1,12472,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.15,13302,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.2,14014,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.25,14664,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.3,15282,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.35,15884,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.4,16485,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.45,17093,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.5,17720,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.55,18376,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.6,19075,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.65,19832,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.7,20671,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.75,21626,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.8,22755,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.85,24163,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.9,26089,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.95,29296,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.975,32465,2021-06-07,forecast
1 wk ahead inc case,2021-06-12,DE,quantile,0.99,36673,2021-06-07,forecast
1 wk ahead inc death,2021-06-12,DE,quantile,0.01,411,2021-06-07,forecast
1 wk ahead inc death,2021-06-12,DE,quantile,0.025,439,2021-06-07,forecast
1 wk ahead inc death,2021-06-12,DE,quantile,0.05,464,2021-06-07,forecast
1 wk ahead inc death,2021-06-12,DE,quantile,0.1,496,2021-06-07,forecast
1 wk ahead inc death,2021-06-12,DE,quantile,0.15,519,2021-06-07,forecast
1 wk ahead inc death,2021-06-12,DE,quantile,0.2,539,2021-06-07,forecast
1 wk ahead inc death,2021-06-12,DE,quantile,0.25,556,2021-06-07,forecast
