target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-05-08,AT,quantile,0.01,11200,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.025,11407,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.05,11588,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.1,11801,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.15,11946,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.2,12063,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.25,12164,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.3,12256,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.35,12342,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.4,12423,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.45,12503,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.5,12582,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.55,12661,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.6,12742,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.65,12826,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.7,12916,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.75,13013,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.8,13122,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.85,13251,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.9,13414,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.95,13660,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.975,13877,2021-05-03,forecast
1 wk ahead inc case,2021-05-08,AT,quantile,0.99,14134,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.01,119,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.025,123,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.05,127,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.1,132,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.15,135,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.2,138,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.25,140,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.3,142,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.35,144,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.4,146,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.45,148,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.5,150,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.55,152,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.6,154,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.65,156,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.7,158,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.75,160,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.8,163,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.85,166,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.9,170,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.95,177,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.975,182,2021-05-03,forecast
1 wk ahead inc death,2021-05-08,AT,quantile,0.99,189,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.01,8715,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.025,9040,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.05,9330,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.1,9675,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.15,9915,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.2,10110,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.25,10281,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.3,10436,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.35,10582,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.4,10723,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.45,10861,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.5,10998,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.55,11137,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.6,11280,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.65,11430,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.7,11590,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.75,11765,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.8,11964,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.85,12199,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.9,12502,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.95,12964,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.975,13379,2021-05-03,forecast
2 wk ahead inc case,2021-05-15,AT,quantile,0.99,13878,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.01,90,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.025,95,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.05,99,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.1,105,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.15,109,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.2,112,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.25,115,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.3,118,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.35,120,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.4,122,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.45,125,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.5,127,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.55,130,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.6,132,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.65,135,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.7,138,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.75,141,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.8,144,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.85,149,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.9,154,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.95,163,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.975,171,2021-05-03,forecast
2 wk ahead inc death,2021-05-15,AT,quantile,0.99,180,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.01,6990,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.025,7384,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.05,7742,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.1,8176,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.15,8482,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.2,8733,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.25,8955,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.3,9159,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.35,9352,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.4,9539,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.45,9723,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.5,9908,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.55,10097,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.6,10292,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.65,10498,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.7,10719,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.75,10963,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.8,11242,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.85,11575,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.9,12008,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.95,12681,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.975,13295,2021-05-03,forecast
3 wk ahead inc case,2021-05-22,AT,quantile,0.99,14046,2021-05-03,forecast
3 wk ahead inc death,2021-05-22,AT,quantile,0.01,68,2021-05-03,forecast
