target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-06-19,DE,quantile,0.01,8195,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.025,8732,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.05,9226,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.1,9836,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.15,10273,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.2,10636,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.25,10959,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.3,11259,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.35,11545,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.4,11824,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.45,12101,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.5,12381,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.55,12668,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.6,12968,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.65,13286,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.7,13631,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.75,14015,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.8,14456,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.85,14990,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.9,15694,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.95,16807,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.975,17843,2021-06-14,forecast
1 wk ahead inc case,2021-06-19,DE,quantile,0.99,19139,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.01,376,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.025,396,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.05,415,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.1,438,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.15,454,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.2,467,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.25,479,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.3,490,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.35,501,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.4,511,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.45,521,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.5,531,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.55,541,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.6,552,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.65,563,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.7,575,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.75,589,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.8,605,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.85,623,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.9,648,2021-06-14,forecast
1 wk ahead inc death,2021-06-19,DE,quantile,0.95,687,2021-06-14,forecast
