target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-07-17,DE,quantile,0.01,3401,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.025,3796,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.05,4276,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.1,5008,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.15,5280,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.2,5452,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.25,5605,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.3,5839,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.35,6088,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.4,6240,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.45,6320,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.5,6400,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.55,6481,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.6,6564,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.65,6676,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.7,6834,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.75,7209,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.8,7651,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.85,8200,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.9,8948,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.95,10183,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.975,11392,2021-07-12,forecast
1 wk ahead inc case,2021-07-17,DE,quantile,0.99,12980,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.01,123,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.025,127,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.05,131,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.1,136,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.15,140,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.2,142,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.25,145,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.3,149,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.35,154,2021-07-12,forecast
1 wk ahead inc death,2021-07-17,DE,quantile,0.4,158,2021-07-12,forecast
