target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-08-28,DE,quantile,0.01,41258,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.025,44346,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.05,47186,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.1,50687,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.15,53194,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.2,55275,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.25,57126,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.3,58840,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.35,60474,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.4,62067,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.45,63648,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.5,65244,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.55,66879,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.6,68582,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.65,70389,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.7,72344,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.75,74515,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.8,77009,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.85,80022,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.9,83981,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.95,90212,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.975,95990,2021-08-23,forecast
1 wk ahead inc case,2021-08-28,DE,quantile,0.99,103174,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.01,95,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.025,100,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.05,105,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.1,112,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.15,116,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.2,120,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.25,123,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.3,126,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.35,129,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.4,131,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.45,134,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.5,137,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.55,140,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.6,142,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.65,146,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.7,149,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.75,152,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.8,156,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.85,161,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.9,168,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.95,178,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.975,187,2021-08-23,forecast
1 wk ahead inc death,2021-08-28,DE,quantile,0.99,198,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.01,55062,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.025,60654,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.05,65915,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.1,72550,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.15,77400,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.2,81485,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.25,85161,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.3,88603,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.35,91917,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.4,95176,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.45,98439,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.5,101759,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.55,105192,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.6,108798,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.65,112656,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.7,116869,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.75,121593,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.8,127078,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.85,133784,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.9,142728,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.95,157095,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.975,170723,2021-08-23,forecast
2 wk ahead inc case,2021-09-04,DE,quantile,0.99,188061,2021-08-23,forecast
2 wk ahead inc death,2021-09-04,DE,quantile,0.01,114,2021-08-23,forecast
2 wk ahead inc death,2021-09-04,DE,quantile,0.025,122,2021-08-23,forecast
2 wk ahead inc death,2021-09-04,DE,quantile,0.05,130,2021-08-23,forecast
2 wk ahead inc death,2021-09-04,DE,quantile,0.1,139,2021-08-23,forecast
2 wk ahead inc death,2021-09-04,DE,quantile,0.15,146,2021-08-23,forecast
2 wk ahead inc death,2021-09-04,DE,quantile,0.2,152,2021-08-23,forecast
