target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-07-10,DE,quantile,0.01,2398,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.025,2529,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.05,2647,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.1,2849,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.15,3025,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.2,3173,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.25,3306,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.3,3430,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.35,3549,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.4,3665,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.45,3782,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.5,3900,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.55,4022,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.6,4150,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.65,4286,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.7,4435,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.75,4601,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.8,4697,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.85,4790,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.9,4909,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.95,5090,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.975,5253,2021-07-05,forecast
1 wk ahead inc case,2021-07-10,DE,quantile,0.99,5449,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.01,180,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.025,188,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.05,195,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.1,203,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.15,206,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.2,208,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.25,210,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.3,211,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.35,213,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.4,214,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.45,216,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.5,218,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.55,221,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.6,224,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.65,228,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.7,231,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.75,236,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.8,240,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.85,246,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.9,253,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.95,264,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.975,274,2021-07-05,forecast
1 wk ahead inc death,2021-07-10,DE,quantile,0.99,286,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.01,2109,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.025,2336,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.05,2551,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.1,2823,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.15,3023,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.2,3191,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.25,3344,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.3,3487,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.35,3625,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.4,3761,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.45,3897,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.5,4036,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.55,4180,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.6,4332,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.65,4494,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.7,4672,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.75,4872,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.8,5104,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.85,5390,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.9,5771,2021-07-05,forecast
2 wk ahead inc case,2021-07-17,DE,quantile,0.95,6387,2021-07-05,forecast
