target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-09-04,DE,quantile,0.01,55028,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.025,59212,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.05,63064,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.1,67817,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.15,71224,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.2,74054,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.25,76571,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.3,78905,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.35,81130,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.4,83300,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.45,85455,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.5,87630,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.55,89860,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.6,92184,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.65,94650,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.7,97319,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.75,100285,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.8,103694,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.85,107814,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.9,113231,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.95,121765,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.975,129685,2021-08-30,forecast
1 wk ahead inc case,2021-09-04,DE,quantile,0.99,139545,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.01,173,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.025,183,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.05,192,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.1,202,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.15,210,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.2,216,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.25,222,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.3,227,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.35,231,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.4,236,2021-08-30,forecast
1 wk ahead inc death,2021-09-04,DE,quantile,0.45,241,2021-08-30,forecast
