model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.1251380683670989
epiforecasts-arimareg,inc hosp,BE,0.17368661884999734
epiforecasts-arimareg,inc hosp,CZ,0.21339589336499862
epiforecasts-arimareg,inc hosp,EE,0.1785083102488481
epiforecasts-arimareg,inc hosp,FR,0.23544004150600453
epiforecasts-arimareg,inc hosp,GB,0.19929545620310954
epiforecasts-arimareg,inc hosp,IE,0.26486829050160127
epiforecasts-arimareg,inc hosp,IS,0.18266130211232232
epiforecasts-arimareg,inc hosp,LV,0.28794455544638264
epiforecasts-arimareg,inc hosp,MT,0.16563082477901286
epiforecasts-arimareg,inc hosp,NO,0.2667589113085461
epiforecasts-arimareg,inc hosp,Overall,0.22661971601429415
epiforecasts-arimareg,inc hosp,SI,0.17442875148293538
epiforecasts-caseconv,inc hosp,BE,0.179942912153342
epiforecasts-caseconv,inc hosp,CZ,0.23355628970785938
epiforecasts-caseconv,inc hosp,EE,0.20171129684965158
epiforecasts-caseconv,inc hosp,FR,0.12906652877738806
epiforecasts-caseconv,inc hosp,GB,0.4462101807025373
epiforecasts-caseconv,inc hosp,IE,0.20980356694995259
epiforecasts-caseconv,inc hosp,IS,0.28663773562241346
epiforecasts-caseconv,inc hosp,LV,0.4366631719956132
epiforecasts-caseconv,inc hosp,MT,0.3761369961730292
epiforecasts-caseconv,inc hosp,NO,0.12230047174340034
epiforecasts-caseconv,inc hosp,Overall,0.22617709938145375
epiforecasts-caseconv,inc hosp,SI,0.14535729290244614
epiforecasts-EpiNow2,inc case,AT,0.32874416591072164
epiforecasts-EpiNow2,inc death,AT,0.33230845252356866
epiforecasts-EpiNow2,inc case,BE,0.2412983541668792
epiforecasts-EpiNow2,inc case,BG,0.18861873097986406
epiforecasts-EpiNow2,inc death,BG,0.16460306319762516
epiforecasts-EpiNow2,inc case,CH,0.1704478235065954
epiforecasts-EpiNow2,inc case,CY,0.2384480130530424
epiforecasts-EpiNow2,inc death,CY,0.10324690500429635
epiforecasts-EpiNow2,inc case,CZ,0.2544427620721395
epiforecasts-EpiNow2,inc case,DE,0.09945826932108184
epiforecasts-EpiNow2,inc death,DE,0.11621064142058345
epiforecasts-EpiNow2,inc case,EE,0.274053628043342
epiforecasts-EpiNow2,inc death,EE,0.16995559472769706
epiforecasts-EpiNow2,inc case,ES,0.18829479835746435
epiforecasts-EpiNow2,inc death,ES,0.0707480749749543
epiforecasts-EpiNow2,inc case,GB,0.21305708846856564
epiforecasts-EpiNow2,inc death,GB,0.09281021590856867
epiforecasts-EpiNow2,inc case,GR,0.22114655526846133
epiforecasts-EpiNow2,inc death,GR,0.15979053064604634
epiforecasts-EpiNow2,inc case,HR,0.19920295380744438
epiforecasts-EpiNow2,inc death,HR,0.26834586784697306
epiforecasts-EpiNow2,inc case,HU,0.27076491986674617
epiforecasts-EpiNow2,inc death,HU,0.1610018228299138
epiforecasts-EpiNow2,inc case,IE,0.21701235754165707
epiforecasts-EpiNow2,inc death,IE,0.20826663208854063
epiforecasts-EpiNow2,inc case,IS,0.24019519417746416
epiforecasts-EpiNow2,inc death,IS,0.30418266559107965
epiforecasts-EpiNow2,inc case,IT,0.18540996000462984
epiforecasts-EpiNow2,inc death,IT,0.11552874229748215
epiforecasts-EpiNow2,inc case,LI,0.13479132528554727
epiforecasts-EpiNow2,inc case,LT,0.20076839735037535
epiforecasts-EpiNow2,inc death,LT,0.22929496404403826
epiforecasts-EpiNow2,inc case,LU,0.19015222841368587
epiforecasts-EpiNow2,inc death,LU,0.14803704652879224
epiforecasts-EpiNow2,inc case,LV,0.16670327461989468
epiforecasts-EpiNow2,inc death,LV,0.16160229389997982
epiforecasts-EpiNow2,inc case,MT,0.14502668258555454
epiforecasts-EpiNow2,inc death,MT,0.20233912987275945
epiforecasts-EpiNow2,inc death,NL,0.2314162810140649
