location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,365193,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.01,164176,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.025,177888,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.05,192163,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.1,216216,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.15,235286,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.2,255465,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.25,273879,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.3,291071,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.35,309409,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.4,325930,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.45,348362,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.5,365193,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.55,386238,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.6,407088,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.65,428039,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.7,455203,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.75,486002,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.8,518074,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.85,563089,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.9,615071,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.95,690376,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
AT,quantile,0.975,726418,2022-03-26,2022-03-21,1 wk ahead inc case,forecast
