model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.052776904601854475
epiforecasts-EpiExpert,inc case,DE,0.08453249974364827
epiforecasts-EpiExpert,inc death,DE,0.0712733881249078
epiforecasts-EpiExpert,inc case,GB,0.13693959426149885
epiforecasts-EpiExpert,inc death,GB,0.2208692424924951
epiforecasts-EpiExpert,inc case,NL,0.05070173371173538
epiforecasts-EpiExpert,inc death,NL,0.18319495281110162
epiforecasts-EpiExpert,inc case,PL,0.04367748884462383
epiforecasts-EpiExpert,inc death,PL,0.10192847709696594
epiforecasts-EpiNow2,inc case,AT,0.07435502003504328
epiforecasts-EpiNow2,inc death,AT,0.09193006113053241
epiforecasts-EpiNow2,inc case,BE,0.13241585731070984
epiforecasts-EpiNow2,inc death,BE,0.1321147799336954
epiforecasts-EpiNow2,inc case,BG,0.16311323182266063
epiforecasts-EpiNow2,inc death,BG,0.13845475774002763
epiforecasts-EpiNow2,inc case,CH,0.06074541293899331
epiforecasts-EpiNow2,inc death,CH,0.045457451477243914
epiforecasts-EpiNow2,inc case,CY,0.10470611147610227
epiforecasts-EpiNow2,inc case,CZ,0.0975151124455136
epiforecasts-EpiNow2,inc death,CZ,0.11964443504456909
epiforecasts-EpiNow2,inc case,DE,0.051022173758314554
epiforecasts-EpiNow2,inc death,DE,0.0430329890565481
epiforecasts-EpiNow2,inc case,DK,0.07648101626653073
epiforecasts-EpiNow2,inc death,DK,0.08383715780066595
epiforecasts-EpiNow2,inc case,EE,0.1748793112730849
epiforecasts-EpiNow2,inc death,EE,0.25140768876602765
epiforecasts-EpiNow2,inc case,ES,0.15414276225060466
epiforecasts-EpiNow2,inc death,ES,0.06406884671950092
epiforecasts-EpiNow2,inc case,FI,0.09628807330754824
epiforecasts-EpiNow2,inc death,FI,0.06322924061689716
epiforecasts-EpiNow2,inc case,FR,0.1335336488582965
epiforecasts-EpiNow2,inc death,FR,0.07161736629216191
epiforecasts-EpiNow2,inc case,GB,0.13505337395486666
epiforecasts-EpiNow2,inc death,GB,0.12737244659076405
epiforecasts-EpiNow2,inc case,GR,0.052351678636694945
epiforecasts-EpiNow2,inc death,GR,0.0461247309018524
epiforecasts-EpiNow2,inc case,HR,0.150722812831927
epiforecasts-EpiNow2,inc death,HR,0.12140806171317915
epiforecasts-EpiNow2,inc case,HU,0.15525756947829286
epiforecasts-EpiNow2,inc death,HU,0.22404992729538883
epiforecasts-EpiNow2,inc case,IE,0.12503477796948545
epiforecasts-EpiNow2,inc death,IE,0.10484773452126467
epiforecasts-EpiNow2,inc case,IS,0.13127400773147552
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.13973154113010186
epiforecasts-EpiNow2,inc death,IT,0.10028391796479622
epiforecasts-EpiNow2,inc case,LI,0.06336266698079067
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.10143998504269562
epiforecasts-EpiNow2,inc death,LT,0.07624177105002174
epiforecasts-EpiNow2,inc case,LU,0.03681236504239932
epiforecasts-EpiNow2,inc death,LU,0.0336637033935683
epiforecasts-EpiNow2,inc case,LV,0.1263882175066778
epiforecasts-EpiNow2,inc death,LV,0.1821098038785378
epiforecasts-EpiNow2,inc case,MT,0.05522725594826033
epiforecasts-EpiNow2,inc death,MT,0.009100555908495097
epiforecasts-EpiNow2,inc case,NL,0.05511320756269685
epiforecasts-EpiNow2,inc death,NL,0.02056397827585261
epiforecasts-EpiNow2,inc case,NO,0.13302437839282372
epiforecasts-EpiNow2,inc death,NO,0.15904525044732168
epiforecasts-EpiNow2,inc case,Overall,0.10661269240834045
epiforecasts-EpiNow2,inc death,Overall,0.10131257827674209
epiforecasts-EpiNow2,inc case,PL,0.11501738729084278
epiforecasts-EpiNow2,inc death,PL,0.08264471115970211
epiforecasts-EpiNow2,inc case,PT,0.13294625636686822
epiforecasts-EpiNow2,inc death,PT,0.22869086896713034
epiforecasts-EpiNow2,inc case,RO,0.1723328495264682
epiforecasts-EpiNow2,inc death,RO,0.14672259013898947
epiforecasts-EpiNow2,inc case,SE,0.14153551713830248
epiforecasts-EpiNow2,inc death,SE,0.10502749235300977
epiforecasts-EpiNow2,inc case,SI,0.0065816832223784556
