"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",NA,225026,"point","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.01,178719,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.025,184590,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.05,190001,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.1,196409,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.15,200989,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.2,204638,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.25,207786,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.3,210723,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.35,213656,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.4,216478,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.45,219232,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.5,222071,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.55,224958,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.6,228029,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.65,231382,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.7,234991,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.75,238901,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.8,243781,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.85,249770,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.9,257802,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.95,271906,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.975,285852,"quantile","forecast"
2022-05-15,"1 wk ahead inc case","2022-05-21","IT",0.99,305608,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",NA,628,"point","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.01,544,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.025,553,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.05,561,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.1,570,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.15,577,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.2,582,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.25,586,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.3,590,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.35,595,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.4,598,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.45,602,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.5,606,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.55,611,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.6,615,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.65,620,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.7,625,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.75,632,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.8,641,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.85,654,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.9,676,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.95,722,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.975,773,"quantile","forecast"
2022-05-15,"1 wk ahead inc death","2022-05-21","IT",0.99,852,"quantile","forecast"
