"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",NA,20508,"point","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.01,20319,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.025,20338,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.05,20355,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.1,20378,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.15,20395,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.2,20411,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.25,20425,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.3,20440,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.35,20454,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.4,20471,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.45,20488,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.5,20508,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.55,20531,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.6,20558,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.65,20593,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.7,20642,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.75,20722,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.8,20871,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.85,21153,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.9,21869,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.95,25155,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.975,30592,"quantile","forecast"
2023-03-26,"1 wk ahead inc case","2023-04-01","IT",0.99,41267,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",NA,170,"point","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.01,157,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.025,158,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.05,160,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.1,161,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.15,162,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.2,163,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.25,164,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.3,165,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.35,166,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.4,167,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.45,169,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.5,170,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.55,172,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.6,173,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.65,175,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.7,178,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.75,180,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.8,184,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.85,189,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.9,197,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.95,214,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.975,243,"quantile","forecast"
2023-03-26,"1 wk ahead inc death","2023-04-01","IT",0.99,354,"quantile","forecast"
