forecast_date,target,target_end_date,location,quantile,value,type
2021-06-06,1 wk ahead inc case,2021-06-12,IT,NA,12424,point
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.01,9445,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.025,9874,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.05,10291,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.1,10734,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.15,11018,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.2,11253,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.25,11458,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.3,11653,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.35,11822,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.4,11989,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.45,12154,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.5,12324,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.55,12497,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.6,12667,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.65,12852,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.7,13051,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.75,13273,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.8,13521,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.85,13839,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.9,14260,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.95,14903,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.975,15505,quantile
2021-06-06,1 wk ahead inc case,2021-06-12,IT,0.99,16413,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,NA,378,point
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.01,266,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.025,283,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.05,296,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.1,312,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.15,324,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.2,333,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.25,341,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.3,348,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.35,355,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.4,362,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.45,368,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.5,374,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.55,381,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.6,387,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.65,394,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.7,401,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.75,409,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.8,419,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.85,430,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.9,445,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.95,469,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.975,491,quantile
2021-06-06,1 wk ahead inc death,2021-06-12,IT,0.99,524,quantile
