"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",NA,23664,"point","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.01,23605,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.025,23610,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.05,23614,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.1,23620,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.15,23624,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.2,23629,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.25,23633,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.3,23638,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.35,23643,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.4,23649,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.45,23656,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.5,23664,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.55,23674,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.6,23686,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.65,23704,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.7,23731,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.75,23781,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.8,23880,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.85,24077,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.9,24595,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.95,27013,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.975,30709,"quantile","forecast"
2023-04-30,"1 wk ahead inc case","2023-05-06","IT",0.99,35095,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",NA,144,"point","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.01,137,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.025,138,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.05,139,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.1,139,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.15,140,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.2,140,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.25,141,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.3,141,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.35,142,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.4,143,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.45,143,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.5,144,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.55,145,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.6,146,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.65,147,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.7,148,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.75,149,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.8,151,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.85,153,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.9,157,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.95,166,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.975,181,"quantile","forecast"
2023-04-30,"1 wk ahead inc death","2023-05-06","IT",0.99,239,"quantile","forecast"
