"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",NA,312184,"point","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.01,236980,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.025,246480,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.05,255939,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.1,267209,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.15,275205,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.2,281852,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.25,287605,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.3,292838,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.35,297715,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.4,302570,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.45,307349,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.5,312184,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.55,316849,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.6,322000,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.65,327309,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.7,333026,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.75,339389,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.8,346476,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.85,355198,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.9,366555,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.95,384691,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.975,402572,"quantile","forecast"
"2022-10-02","1 wk ahead inc case","2022-10-08","IT",0.99,424820,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",NA,317,"point","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.01,259,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.025,266,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.05,272,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.1,280,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.15,287,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.2,291,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.25,296,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.3,300,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.35,305,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.4,309,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.45,313,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.5,317,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.55,322,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.6,327,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.65,332,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.7,338,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.75,345,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.8,353,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.85,363,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.9,377,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.95,400,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.975,424,"quantile","forecast"
"2022-10-02","1 wk ahead inc death","2022-10-08","IT",0.99,459,"quantile","forecast"
