"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",NA,20165,"point","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.01,20067,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.025,20075,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.05,20082,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.1,20093,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.15,20101,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.2,20108,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.25,20116,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.3,20124,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.35,20132,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.4,20142,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.45,20152,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.5,20165,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.55,20180,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.6,20199,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.65,20226,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.7,20266,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.75,20337,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.8,20479,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.85,20758,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.9,21490,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.95,24894,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.975,30157,"quantile","forecast"
2023-04-16,"1 wk ahead inc case","2023-04-22","IT",0.99,37001,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",NA,128,"point","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.01,121,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.025,121,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.05,121,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.1,122,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.15,122,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.2,123,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.25,124,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.3,124,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.35,125,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.4,126,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.45,127,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.5,128,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.55,129,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.6,131,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.65,132,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.7,134,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.75,136,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.8,139,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.85,143,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.9,149,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.95,163,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.975,185,"quantile","forecast"
2023-04-16,"1 wk ahead inc death","2023-04-22","IT",0.99,260,"quantile","forecast"
