"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",NA,31060,"point","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.01,30781,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.025,30809,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.05,30834,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.1,30868,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.15,30894,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.2,30916,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.25,30937,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.3,30959,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.35,30981,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.4,31005,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.45,31031,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.5,31060,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.55,31094,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.6,31134,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.65,31186,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.7,31260,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.75,31381,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.8,31606,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.85,32033,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.9,33120,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.95,38113,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.975,46339,"quantile","forecast"
2023-02-05,"1 wk ahead inc case","2023-02-11","IT",0.99,62153,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",NA,423,"point","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.01,346,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.025,357,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.05,369,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.1,384,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.15,392,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.2,398,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.25,403,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.3,408,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.35,412,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.4,416,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.45,420,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.5,423,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.55,427,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.6,431,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.65,435,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.7,440,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.75,446,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.8,452,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.85,462,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.9,476,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.95,509,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.975,568,"quantile","forecast"
2023-02-05,"1 wk ahead inc death","2023-02-11","IT",0.99,931,"quantile","forecast"
