"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",NA,318057,"point","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.01,228987,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.025,242375,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.05,254190,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.1,268138,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.15,277492,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.2,285202,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.25,291565,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.3,297577,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.35,302927,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.4,307989,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.45,313057,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.5,318057,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.55,323091,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.6,328130,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.65,333317,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.7,338848,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.75,344957,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.8,351670,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.85,360047,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.9,370527,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.95,386602,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.975,401403,"quantile","forecast"
2022-10-09,"1 wk ahead inc case","2022-10-15","IT",0.99,419802,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",NA,376,"point","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.01,278,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.025,291,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.05,304,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.1,318,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.15,329,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.2,337,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.25,344,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.3,351,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.35,357,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.4,363,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.45,369,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.5,376,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.55,382,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.6,388,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.65,394,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.7,401,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.75,409,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.8,417,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.85,428,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.9,441,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.95,461,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.975,479,"quantile","forecast"
2022-10-09,"1 wk ahead inc death","2022-10-15","IT",0.99,501,"quantile","forecast"
