"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",NA,25660,"point","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.01,25430,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.025,25453,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.05,25474,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.1,25502,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.15,25523,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.2,25541,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.25,25559,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.3,25576,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.35,25595,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.4,25614,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.45,25636,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.5,25660,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.55,25688,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.6,25721,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.65,25764,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.7,25825,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.75,25925,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.8,26111,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.85,26464,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.9,27362,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.95,31487,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.975,38283,"quantile","forecast"
2023-02-19,"1 wk ahead inc case","2023-02-25","IT",0.99,51348,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",NA,280,"point","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.01,250,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.025,254,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.05,258,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.1,262,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.15,265,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.2,267,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.25,270,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.3,272,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.35,273,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.4,275,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.45,278,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.5,280,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.55,282,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.6,285,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.65,288,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.7,292,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.75,296,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.8,301,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.85,309,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.9,320,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.95,347,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.975,394,"quantile","forecast"
2023-02-19,"1 wk ahead inc death","2023-02-25","IT",0.99,608,"quantile","forecast"
