"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",NA,37056,"point","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.01,30358,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.025,31344,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.05,32180,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.1,33138,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.15,33792,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.2,34333,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.25,34824,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.3,35292,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.35,35731,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.4,36162,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.45,36607,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.5,37056,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.55,37523,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.6,38035,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.65,38596,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.7,39215,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.75,39933,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.8,40784,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.85,41900,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.9,43476,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.95,46465,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.975,49872,"quantile","forecast"
2023-01-22,"1 wk ahead inc case","2023-01-28","IT",0.99,55078,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",NA,431,"point","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.01,336,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.025,349,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.05,362,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.1,377,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.15,388,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.2,396,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.25,403,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.3,409,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.35,415,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.4,421,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.45,425,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.5,431,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.55,437,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.6,443,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.65,448,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.7,455,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.75,462,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.8,470,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.85,481,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.9,495,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.95,525,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.975,565,"quantile","forecast"
2023-01-22,"1 wk ahead inc death","2023-01-28","IT",0.99,648,"quantile","forecast"
