"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",NA,19699,"point","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.01,19517,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.025,19535,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.05,19552,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.1,19574,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.15,19591,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.2,19605,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.25,19619,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.3,19633,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.35,19648,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.4,19663,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.45,19680,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.5,19699,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.55,19721,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.6,19747,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.65,19780,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.7,19828,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.75,19905,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.8,20048,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.85,20318,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.9,21006,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.95,24163,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.975,29385,"quantile","forecast"
2023-04-02,"1 wk ahead inc case","2023-04-08","IT",0.99,39639,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",NA,137,"point","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.01,129,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.025,129,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.05,130,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.1,130,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.15,131,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.2,132,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.25,132,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.3,133,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.35,134,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.4,135,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.45,136,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.5,137,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.55,138,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.6,140,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.65,141,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.7,143,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.75,146,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.8,149,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.85,153,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.9,160,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.95,174,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.975,198,"quantile","forecast"
2023-04-02,"1 wk ahead inc death","2023-04-08","IT",0.99,279,"quantile","forecast"
