"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",NA,192735,"point","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.01,162907,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.025,166694,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.05,170274,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.1,174677,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.15,177732,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.2,180229,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.25,182455,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.3,184452,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.35,186514,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.4,188564,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.45,190689,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.5,192735,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.55,195036,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.6,197422,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.65,200061,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.7,203066,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.75,206507,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.8,210657,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.85,216295,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.9,224937,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.95,241187,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.975,263062,"quantile","forecast"
2022-12-18,"1 wk ahead inc case","2022-12-24","IT",0.99,315762,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",NA,718,"point","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.01,672,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.025,678,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.05,684,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.1,691,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.15,695,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.2,699,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.25,703,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.3,706,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.35,709,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.4,712,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.45,715,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.5,718,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.55,721,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.6,724,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.65,727,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.7,731,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.75,735,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.8,740,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.85,747,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.9,759,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.95,798,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.975,1037,"quantile","forecast"
2022-12-18,"1 wk ahead inc death","2022-12-24","IT",0.99,2641,"quantile","forecast"
