"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",NA,29850,"point","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.01,29715,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.025,29726,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.05,29736,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.1,29750,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.15,29761,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.2,29771,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.25,29781,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.3,29792,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.35,29803,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.4,29817,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.45,29832,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.5,29850,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.55,29871,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.6,29899,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.65,29937,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.7,29995,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.75,30100,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.8,30310,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.85,30723,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.9,31810,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.95,36870,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.975,44651,"quantile","forecast"
2023-02-26,"1 wk ahead inc case","2023-03-04","IT",0.99,54332,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",NA,238,"point","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.01,216,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.025,218,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.05,221,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.1,224,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.15,226,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.2,228,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.25,229,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.3,231,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.35,233,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.4,234,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.45,236,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.5,238,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.55,240,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.6,242,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.65,245,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.7,248,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.75,252,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.8,257,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.85,263,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.9,273,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.95,297,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.975,337,"quantile","forecast"
2023-02-26,"1 wk ahead inc death","2023-03-04","IT",0.99,509,"quantile","forecast"
