"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",NA,243197,"point","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.01,213773,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.025,217527,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.05,220808,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.1,224926,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.15,227899,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.2,230374,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.25,232608,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.3,234728,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.35,236777,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.4,238833,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.45,241007,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.5,243197,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.55,245510,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.6,248014,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.65,250879,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.7,254153,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.75,258249,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.8,263163,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.85,269818,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.9,280587,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.95,304557,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.975,339125,"quantile","forecast"
2022-12-04,"1 wk ahead inc case","2022-12-10","IT",0.99,436250,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",NA,664,"point","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.01,611,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.025,618,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.05,625,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.1,631,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.15,636,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.2,640,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.25,644,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.3,647,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.35,651,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.4,655,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.45,659,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.5,664,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.55,669,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.6,675,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.65,682,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.7,691,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.75,703,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.8,721,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.85,746,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.9,787,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.95,863,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.975,950,"quantile","forecast"
2022-12-04,"1 wk ahead inc death","2022-12-10","IT",0.99,1092,"quantile","forecast"
