"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",NA,174642,"point","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.01,128183,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.025,134915,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.05,140968,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.1,147911,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.15,152924,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.2,156777,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.25,160228,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.3,163359,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.35,166360,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.4,169207,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.45,171936,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.5,174642,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.55,177453,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.6,180348,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.65,183266,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.7,186335,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.75,189759,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.8,193581,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.85,198097,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.9,204139,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.95,213640,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.975,222236,"quantile","forecast"
2022-09-25,"1 wk ahead inc case","2022-10-01","IT",0.99,232834,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",NA,326,"point","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.01,252,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.025,263,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.05,273,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.1,284,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.15,292,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.2,298,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.25,303,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.3,308,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.35,314,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.4,317,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.45,322,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.5,326,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.55,330,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.6,335,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.65,339,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.7,344,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.75,350,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.8,356,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.85,365,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.9,376,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.95,399,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.975,426,"quantile","forecast"
2022-09-25,"1 wk ahead inc death","2022-10-01","IT",0.99,475,"quantile","forecast"
