"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",NA,301128,"point","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.01,228568,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.025,239065,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.05,248387,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.1,259221,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.15,266505,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.2,272568,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.25,277967,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.3,282741,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.35,287492,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.4,292003,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.45,296530,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.5,301128,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.55,305786,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.6,310514,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.65,315625,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.7,321100,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.75,327071,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.8,334284,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.85,342640,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.9,353981,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.95,372306,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.975,389629,"quantile","forecast"
2022-10-16,"1 wk ahead inc case","2022-10-22","IT",0.99,411807,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",NA,657,"point","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.01,598,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.025,605,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.05,612,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.1,619,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.15,625,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.2,630,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.25,634,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.3,638,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.35,643,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.4,647,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.45,652,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.5,657,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.55,663,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.6,669,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.65,677,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.7,686,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.75,699,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.8,715,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.85,739,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.9,777,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.95,853,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.975,934,"quantile","forecast"
2022-10-16,"1 wk ahead inc death","2022-10-22","IT",0.99,1053,"quantile","forecast"
