"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",NA,157542,"point","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.01,121691,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.025,126627,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.05,130938,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.1,136101,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.15,139669,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.2,142604,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.25,145205,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.3,147534,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.35,149711,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.4,151851,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.45,153959,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.5,155991,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.55,158166,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.6,160404,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.65,162723,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.7,165359,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.75,168216,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.8,171504,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.85,175587,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.9,180784,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.95,189394,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.975,197521,"quantile","forecast"
2022-06-12,"1 wk ahead inc case","2022-06-18","IT",0.99,208719,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",NA,461,"point","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.01,386,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.025,392,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.05,397,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.1,404,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.15,409,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.2,414,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.25,419,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.3,423,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.35,427,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.4,432,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.45,436,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.5,441,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.55,446,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.6,451,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.65,458,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.7,465,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.75,473,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.8,483,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.85,496,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.9,515,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.95,553,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.975,599,"quantile","forecast"
2022-06-12,"1 wk ahead inc death","2022-06-18","IT",0.99,683,"quantile","forecast"
