target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-03-27,AT,quantile,0.01,21699,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.025,21987,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.05,22237,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.1,22530,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.15,22730,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.2,22890,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.25,23028,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.3,23153,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.35,23269,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.4,23380,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.45,23488,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.5,23594,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.55,23701,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.6,23810,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.65,23924,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.7,24044,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.75,24174,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.8,24320,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.85,24491,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.9,24708,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.95,25033,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.975,25319,2021-03-22,forecast
1 wk ahead inc case,2021-03-27,AT,quantile,0.99,25655,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.01,23321,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.025,23804,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.05,24228,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.1,24726,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.15,25068,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.2,25343,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.25,25581,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.3,25797,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.35,25999,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.4,26192,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.45,26380,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.5,26566,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.55,26754,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.6,26946,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.65,27145,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.7,27358,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.75,27589,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.8,27848,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.85,28154,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.9,28543,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.95,29129,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.975,29648,2021-03-22,forecast
2 wk ahead inc case,2021-04-03,AT,quantile,0.99,30262,2021-03-22,forecast
3 wk ahead inc case,2021-04-10,AT,quantile,0.01,23745,2021-03-22,forecast
3 wk ahead inc case,2021-04-10,AT,quantile,0.025,24415,2021-03-22,forecast
3 wk ahead inc case,2021-04-10,AT,quantile,0.05,25007,2021-03-22,forecast
3 wk ahead inc case,2021-04-10,AT,quantile,0.1,25707,2021-03-22,forecast
3 wk ahead inc case,2021-04-10,AT,quantile,0.15,26191,2021-03-22,forecast
3 wk ahead inc case,2021-04-10,AT,quantile,0.2,26581,2021-03-22,forecast
3 wk ahead inc case,2021-04-10,AT,quantile,0.25,26921,2021-03-22,forecast
3 wk ahead inc case,2021-04-10,AT,quantile,0.3,27230,2021-03-22,forecast
