model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.06226782090920085
epiforecasts-EpiExpert,inc case,DE,0.0976862144538839
epiforecasts-EpiExpert,inc death,DE,0.041905412160675254
epiforecasts-EpiExpert,inc case,GB,0.09755119805706959
epiforecasts-EpiExpert,inc death,GB,0.1589402637941406
epiforecasts-EpiExpert,inc case,PL,0.13957709099940985
epiforecasts-EpiExpert,inc death,PL,0.08146052445372517
epiforecasts-EpiNow2,inc case,AT,0.029095684984126728
epiforecasts-EpiNow2,inc death,AT,0.036543712011200234
epiforecasts-EpiNow2,inc case,BE,0.09766946306019669
epiforecasts-EpiNow2,inc death,BE,0.13392181047141055
epiforecasts-EpiNow2,inc case,BG,0.11965655532334746
epiforecasts-EpiNow2,inc death,BG,0.21359974714920615
epiforecasts-EpiNow2,inc case,CH,0.04234785185108859
epiforecasts-EpiNow2,inc death,CH,0.010031936800447165
epiforecasts-EpiNow2,inc case,CY,0.1050867663686081
epiforecasts-EpiNow2,inc death,CY,0.1314649089694435
epiforecasts-EpiNow2,inc case,CZ,0.06143528423414955
epiforecasts-EpiNow2,inc death,CZ,0.09438586432897338
epiforecasts-EpiNow2,inc case,DE,0.04135066941931396
epiforecasts-EpiNow2,inc death,DE,0.02112910865725347
epiforecasts-EpiNow2,inc case,DK,0.03398971448187651
epiforecasts-EpiNow2,inc death,DK,0.05585870828942349
epiforecasts-EpiNow2,inc case,EE,0.0679980668156597
epiforecasts-EpiNow2,inc death,EE,0.11535812067106983
epiforecasts-EpiNow2,inc case,ES,0.14584780891235521
epiforecasts-EpiNow2,inc death,ES,0.08923329377056069
epiforecasts-EpiNow2,inc case,FI,0.06987004993454435
epiforecasts-EpiNow2,inc death,FI,0.08711362475400702
epiforecasts-EpiNow2,inc case,FR,0.06180510883925698
epiforecasts-EpiNow2,inc death,FR,0.02827022855085792
epiforecasts-EpiNow2,inc case,GB,0.09301168686035449
epiforecasts-EpiNow2,inc death,GB,0.1153490522050303
epiforecasts-EpiNow2,inc case,GR,0.034443126864500136
epiforecasts-EpiNow2,inc death,GR,0.040487002012082406
epiforecasts-EpiNow2,inc case,HR,0.12773437414861183
epiforecasts-EpiNow2,inc death,HR,0.10251692360039286
epiforecasts-EpiNow2,inc case,HU,0.09961555663196889
epiforecasts-EpiNow2,inc death,HU,0.17358131071236516
epiforecasts-EpiNow2,inc case,IE,0.08790013560569296
epiforecasts-EpiNow2,inc death,IE,0.07483241667945174
epiforecasts-EpiNow2,inc case,IS,0.04961325913487748
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.06239874952470242
epiforecasts-EpiNow2,inc death,IT,0.059247574864580814
epiforecasts-EpiNow2,inc case,LI,0.10387389839659708
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.05280242013597006
epiforecasts-EpiNow2,inc death,LT,0.057606806121950356
epiforecasts-EpiNow2,inc case,LU,0.022240242656742532
epiforecasts-EpiNow2,inc death,LU,0.0556743396860332
epiforecasts-EpiNow2,inc case,LV,0.13699509338367843
epiforecasts-EpiNow2,inc death,LV,0.13854842836194953
epiforecasts-EpiNow2,inc case,MT,0.05643988443255076
epiforecasts-EpiNow2,inc death,MT,0.027888486079283868
epiforecasts-EpiNow2,inc case,NL,0.07020579751495273
epiforecasts-EpiNow2,inc death,NL,0.02576525222374712
epiforecasts-EpiNow2,inc case,NO,0.17518652136188254
epiforecasts-EpiNow2,inc death,NO,0.13654512012064218
epiforecasts-EpiNow2,inc case,Overall,0.08647458112982097
epiforecasts-EpiNow2,inc death,Overall,0.0721354476643903
epiforecasts-EpiNow2,inc case,PL,0.083081601785363
epiforecasts-EpiNow2,inc death,PL,0.06196569808873111
epiforecasts-EpiNow2,inc case,PT,0.11175648798674694
epiforecasts-EpiNow2,inc death,PT,0.21331211116625484
epiforecasts-EpiNow2,inc case,RO,0.13774303565468923
epiforecasts-EpiNow2,inc death,RO,0.19372315557850706
epiforecasts-EpiNow2,inc case,SE,0.11299564151256392
epiforecasts-EpiNow2,inc death,SE,0.11927685390039075
epiforecasts-EpiNow2,inc case,SI,0.008737734176380638
epiforecasts-EpiNow2,inc death,SI,0.010409640835352374
epiforecasts-EpiNow2,inc case,SK,0.09643395429599766
epiforecasts-EpiNow2,inc death,SK,0.11510443467771626
FIAS_FZJ-Epi1Ger,inc case,DE,0.10647797375473345
FIAS_FZJ-Epi1Ger,inc death,DE,0.024604593850331112
HZI-AgeExtendedSEIR,inc case,DE,0.08692079490182322
HZI-AgeExtendedSEIR,inc death,DE,0.1118169166069503
IEM_Health-CovidProject,inc case,AT,0.17514301994634943
IEM_Health-CovidProject,inc death,AT,0.17303941471249404
IEM_Health-CovidProject,inc case,BE,0.1998566766143672
IEM_Health-CovidProject,inc death,BE,0.10289114706949834
IEM_Health-CovidProject,inc case,BG,0.08410641932148336
IEM_Health-CovidProject,inc death,BG,0.08038700161529264
IEM_Health-CovidProject,inc case,CH,0.19667069847407403
IEM_Health-CovidProject,inc death,CH,0.20808348910822247
IEM_Health-CovidProject,inc case,CY,0.10861681278409105
IEM_Health-CovidProject,inc death,CY,0.12121201312260649
IEM_Health-CovidProject,inc case,CZ,0.2193006348611414
IEM_Health-CovidProject,inc death,CZ,0.10838816288327162
IEM_Health-CovidProject,inc case,DE,0.056637220082305026
IEM_Health-CovidProject,inc death,DE,0.10654253374813187
IEM_Health-CovidProject,inc case,DK,0.17358064716262933
IEM_Health-CovidProject,inc death,DK,0.14248870500495045
